Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.11,0.003,0.01,0.003365728,0.007099792,13,7.625,6.708333333,5.666666667,5.55,5.558333333,5.25,4.754464286,4.354166667,3.975,3.661363636,3.369318182,3.131410256,2.924450549,2.735714286,2.567708333,2.416360294,2.285947712,2.171783626,2.073026316,1.979761905,0.14167577
0.11,0.003,0.03,0.006198839,0.010116337,11,7.625,7.166666667,6.354166667,6.2625,5.775,5.130952381,4.660714286,4.340277778,3.941666667,3.606818182,3.327651515,3.096153846,2.891483516,2.717857143,2.55625,2.407169118,2.27369281,2.149122807,2.040131579,1.944642857,0.120524279
0.11,0.005,0.01,0,0.009457682,22,13.375,9.5,8.8125,7.8,6.9,6.017857143,5.34375,4.756944444,4.3,3.909090909,3.600378788,3.333333333,3.108516484,2.90952381,2.736458333,2.587316176,2.45751634,2.346491228,2.2375,2.151785714,0.183052709
0.11,0.005,0.03,0.003004626,0.010445469,17,10.75,9.583333333,8.791666667,7.7625,6.841666667,5.964285714,5.267857143,4.715277778,4.288888889,3.918181818,3.602272727,3.342948718,3.122252747,2.925,2.754166667,2.591911765,2.451797386,2.337719298,2.239473684,2.126190476,0.15127598
0.15,0.001,0.01,0.00431309,0.057032272,4,0.125,0.291666667,0.375,0.3125,0.383333333,0.351190476,0.352678571,0.350694444,0.333333333,0.336363636,0.321969697,0.315705128,0.304945055,0.295238095,0.288541667,0.283088235,0.272058824,0.265350877,0.261842105,0.253571429,0.397058922
0.15,0.001,0.03,0.008679123,0.067969405,4,0.125,0.25,0.25,0.175,0.208333333,0.202380952,0.209821429,0.222222222,0.213888889,0.218181818,0.225378788,0.233974359,0.230769231,0.228571429,0.225,0.224264706,0.223856209,0.22002924,0.221052632,0.219642857,0.480343844
0.15,0.003,0.01,0.021304385,0.058155882,9,3.625,3,2.770833333,2.5375,2.308333333,2.107142857,1.933035714,1.798611111,1.722222222,1.663636364,1.596590909,1.509615385,1.428571429,1.38452381,1.335416667,1.282169118,1.239379085,1.206140351,1.179605263,1.163690476,0.196540806
0.15,0.003,0.03,0.009156195,0.054701096,7,2.5,2.625,2.708333333,2.3625,2.25,2,1.888392857,1.729166667,1.655555556,1.559090909,1.496212121,1.467948718,1.403846154,1.35,1.325,1.272058824,1.235294118,1.200292398,1.165131579,1.151190476,0.169306994
0.15,0.005,0.01,0.021499354,0.04960794,11,5,3.75,3.1875,2.9,2.691666667,2.541666667,2.397321429,2.340277778,2.344444444,2.372727273,2.367424242,2.282051282,2.201923077,2.15952381,2.120833333,2.088235294,2.044117647,2.051900585,2.026315789,1.981547619,0.17785114
0.15,0.005,0.03,0.026305893,0.053637823,10,5.875,4.416666667,3.979166667,3.4375,3.025,2.732142857,2.611607143,2.565972222,2.436111111,2.281818182,2.149621212,2.038461538,1.980769231,1.954761905,1.983333333,1.977941176,1.994281046,2.01754386,2.019736842,1.985714286,0.157571758
0.05,0.001,0.01,0.009854712,0.05603258,5,1.875,1.458333333,1.25,1.075,0.916666667,0.827380952,0.75,0.680555556,0.625,0.577272727,0.545454545,0.516025641,0.491758242,0.473809524,0.469791667,0.453125,0.437908497,0.421052632,0.405263158,0.391666667,0.254568683
0.05,0.001,0.03,0.003553282,0.137991433,4,1.375,0.916666667,0.6875,0.6,0.508333333,0.452380952,0.401785714,0.381944444,0.369444444,0.347727273,0.335227273,0.325320513,0.309065934,0.298809524,0.290625,0.280330882,0.27369281,0.266812865,0.260526316,0.255952381,0.309187196
0.05,0.003,0.01,0.009669015,0.056032223,6,3,2.041666667,1.604166667,1.45,1.341666667,1.273809524,1.178571429,1.069444444,1.005555556,0.963636364,0.939393939,0.926282051,0.907967033,0.897619048,0.884375,0.863970588,0.860294118,0.861111111,0.855921053,0.851785714,0.201496197
0.05,0.003,0.03,0.015284097,0.056874684,6,2.125,1.625,1.479166667,1.525,1.45,1.30952381,1.200892857,1.114583333,1.094444444,1.047727273,1,0.963141026,0.93956044,0.916666667,0.886458333,0.858455882,0.839052288,0.817982456,0.800657895,0.791071429,0.208446352
0.05,0.005,0.01,0.018037384,0.060539136,7,3.375,2.458333333,2.145833333,1.925,1.775,1.630952381,1.491071429,1.409722222,1.358333333,1.334090909,1.274621212,1.248397436,1.244505495,1.239285714,1.223958333,1.254595588,1.287581699,1.328947368,1.328289474,1.30952381,0.181145154
0.05,0.005,0.03,0.021697595,0.064116144,7,2.75,2.041666667,1.9375,1.8625,1.725,1.642857143,1.53125,1.423611111,1.352777778,1.3,1.293560606,1.282051282,1.278846154,1.238095238,1.215625,1.202205882,1.20751634,1.211988304,1.201973684,1.202380952,0.189694668
0.09,0.001,0.01,0.008276997,0.01059598,6,2,1.666666667,1.479166667,1.2625,1.141666667,1.029761905,1.022321429,1,0.961111111,0.922727273,0.875,0.838141026,0.831043956,0.81547619,0.795833333,0.783088235,0.79003268,0.790935673,0.794736842,0.796428571,0.225592421
0.09,0.001,0.03,0.005315073,0.02923421,5,1,0.833333333,0.770833333,0.75,0.691666667,0.625,0.638392857,0.600694444,0.563888889,0.552272727,0.541666667,0.533653846,0.553571429,0.542857143,0.532291667,0.529411765,0.527777778,0.540204678,0.531578947,0.517857143,0.287737436
0.09,0.003,0.01,0.004472136,0.014531614,12,6.375,5.333333333,4.5,3.8125,3.516666667,3.297619048,3.178571429,3.138888889,3.069444444,2.925,2.751893939,2.588141026,2.442307692,2.30952381,2.184375,2.070772059,1.970588235,1.881578947,1.794078947,1.721428571,0.164695554
0.09,0.003,0.03,0.004280187,0.019679533,11,4.875,4.666666667,4.166666667,3.825,3.466666667,3.321428571,3.111607143,2.972222222,2.902777778,2.759090909,2.613636364,2.474358974,2.342032967,2.230952381,2.144791667,2.046875,1.949346405,1.864035088,1.786842105,1.71547619,0.161206472
0.09,0.005,0.01,0.002777778,0.019724478,14,8.625,6.625,5.625,5.25,4.925,4.630952381,4.388392857,3.989583333,3.686111111,3.402272727,3.147727273,2.9375,2.759615385,2.591666667,2.455208333,2.331801471,2.221405229,2.129385965,2.039473684,1.95,0.156056503
0.09,0.005,0.03,0.002083333,0.00538951,12,7.375,8.083333333,6.875,6.15,5.708333333,5.196428571,4.669642857,4.239583333,3.852777778,3.522727273,3.242424242,3.003205128,2.799450549,2.626190476,2.475,2.349264706,2.232026144,2.132309942,2.042763158,1.958928571,0.129681517
0.1,0.001,0.01,0.000515388,0.00290541,8,3,2.958333333,3.229166667,2.9875,2.8,2.607142857,2.397321429,2.170138889,2,1.827272727,1.691287879,1.567307692,1.453296703,1.361904762,1.273958333,1.210477941,1.135620915,1.074561404,1.028289474,0.975595238,0.17112601
0.1,0.001,0.03,0.002404423,0.014122641,7,0.875,1.333333333,1.25,1.1375,1.133333333,1.06547619,1.044642857,0.989583333,0.952777778,0.922727273,0.897727273,0.892628205,0.866758242,0.852380952,0.838541667,0.825367647,0.816176471,0.80628655,0.785526316,0.769642857,0.268658214
0.1,0.003,0.01,0.002692582,0.003939417,24,17.625,12.95833333,10.125,8.125,6.691666667,5.714285714,4.995535714,4.430555556,3.963888889,3.613636364,3.308712121,3.052884615,2.837912088,2.646428571,2.486458333,2.340073529,2.213235294,2.100877193,1.995394737,1.905952381,0.188781901
0.1,0.003,0.03,0.006618282,0.007046474,12,7.875,7.666666667,7.125,6.45,5.825,5.220238095,4.6875,4.197916667,3.808333333,3.481818182,3.200757576,2.974358974,2.781593407,2.60952381,2.463541667,2.326286765,2.200163399,2.087719298,1.982894737,1.889285714,0.129235702
0.1,0.005,0.01,0.007071068,0.006513735,29,18.5,14.66666667,11.125,8.925,7.383333333,6.327380952,5.495535714,4.90625,4.411111111,4.015909091,3.698863636,3.426282051,3.181318681,2.972619048,2.791666667,2.634191176,2.49754902,2.372076023,2.272368421,2.175595238,0.203111505
0.1,0.005,0.03,0.010752907,0.007363615,20,14.25,11.875,10.16666667,8.525,7.291666667,6.261904762,5.46875,4.868055556,4.394444444,3.993181818,3.672348485,3.405448718,3.173076923,2.969047619,2.789583333,2.639705882,2.503267974,2.398391813,2.300657895,2.2125,0.159797123
0.11,0.001,0.01,0.00169804,0.014135417,5,1.875,1.166666667,1.125,0.9625,0.95,0.982142857,0.928571429,0.878472222,0.880555556,0.840909091,0.850378788,0.830128205,0.811813187,0.807142857,0.783333333,0.761948529,0.749183007,0.727339181,0.719078947,0.705357143,0.214265625
0.11,0.001,0.03,0.005090514,0.004683772,5,1.5,1.541666667,1.375,1.3,1.283333333,1.172619048,1.142857143,1.104166667,1.072222222,1.011363636,0.971590909,0.915064103,0.888736264,0.861904762,0.825,0.792279412,0.772875817,0.741959064,0.723684211,0.7125,0.194485759
0.11,0.003,0.01,0.008143249,0.014374613,14,7.75,6.416666667,5.645833333,5.1125,5.008333333,4.81547619,4.508928571,4.21875,3.875,3.588636364,3.321969697,3.080128205,2.873626374,2.692857143,2.530208333,2.386948529,2.263888889,2.153508772,2.055921053,1.9625,0.155104578
0.11,0.003,0.03,0.002828427,0.011009993,12,6.375,5.791666667,6.041666667,5.5625,5.108333333,4.738095238,4.383928571,4.104166667,3.769444444,3.493181818,3.25,3.02724359,2.85989011,2.695238095,2.525,2.381433824,2.251633987,2.139619883,2.039473684,1.945833333,0.138755032
0.11,0.005,0.01,0.008498366,0.006690179,20,12.375,10.54166667,9.625,8.2,7.008333333,6.077380952,5.370535714,4.805555556,4.325,3.954545455,3.640151515,3.366987179,3.131868132,2.935714286,2.760416667,2.607536765,2.473039216,2.354532164,2.243421053,2.154166667,0.166734957
0.11,0.005,0.03,0.005,0.004659564,21,13.625,11.45833333,9.708333333,8.0125,6.925,6.011904762,5.285714286,4.715277778,4.266666667,3.884090909,3.551136364,3.27724359,3.04532967,2.839285714,2.676041667,2.525735294,2.399509804,2.288011696,2.194078947,2.108928571,0.172416451
0.15,0.001,0.01,0.002833941,0.05230152,5,0.25,0.583333333,0.520833333,0.4625,0.508333333,0.446428571,0.415178571,0.371527778,0.336111111,0.356818182,0.335227273,0.322115385,0.303571429,0.288095238,0.282291667,0.272977941,0.267973856,0.259502924,0.253947368,0.24702381,0.413777428
0.15,0.001,0.03,0.003882239,0.050209561,4,0,0.333333333,0.291666667,0.325,0.358333333,0.333333333,0.339285714,0.329861111,0.319444444,0.302272727,0.28219697,0.262820513,0.259615385,0.248809524,0.255208333,0.250919118,0.244281046,0.239035088,0.228289474,0.224404762,0.424263148
0.15,0.003,0.01,0.043046487,0.052574352,11,4.125,2.916666667,2.416666667,2.0875,1.941666667,1.803571429,1.723214286,1.642361111,1.572222222,1.531818182,1.448863636,1.363782051,1.343406593,1.322619048,1.28125,1.265625,1.232026144,1.195906433,1.177631579,1.153571429,0.241517419
0.15,0.003,0.03,0.035514082,0.052611786,9,4.25,3.291666667,2.854166667,2.525,2.266666667,2.017857143,1.821428571,1.704861111,1.613888889,1.529545455,1.481060606,1.440705128,1.42032967,1.394047619,1.372916667,1.341911765,1.293300654,1.276315789,1.25,1.220238095,0.19410814
0.15,0.005,0.01,0.021380319,0.052236324,11,5.125,4.208333333,3.583333333,3.15,2.95,2.696428571,2.482142857,2.350694444,2.244444444,2.184090909,2.075757576,2.008012821,2.027472527,2.051190476,2.078125,2.081801471,2.080065359,2.066520468,2.046052632,2,0.176029668
0.15,0.005,0.03,0.015429022,0.064179131,9,5,3.958333333,3.4375,3.3,3.125,2.916666667,2.660714286,2.472222222,2.288888889,2.152272727,2.077651515,2.025641026,2.010989011,1.983333333,1.994791667,1.969669118,1.933006536,1.902777778,1.878289474,1.876190476,0.150090209
0.05,0.001,0.01,0.015753992,0.054059445,6,2,1.291666667,1.145833333,0.925,0.808333333,0.726190476,0.65625,0.600694444,0.55,0.515909091,0.503787879,0.480769231,0.462912088,0.44047619,0.41875,0.419117647,0.405228758,0.390350877,0.384868421,0.372619048,0.307711915
0.05,0.001,0.03,0.001333035,0.127941413,4,1.25,1,0.770833333,0.65,0.583333333,0.553571429,0.53125,0.496527778,0.472222222,0.436363636,0.409090909,0.381410256,0.365384615,0.348809524,0.338541667,0.326286765,0.312091503,0.304093567,0.298684211,0.311904762,0.282877439
0.05,0.003,0.01,0.005491812,0.057874433,7,2.875,2.041666667,1.875,1.5625,1.475,1.375,1.258928571,1.163194444,1.111111111,1.065909091,1.022727273,0.982371795,0.950549451,0.926190476,0.898958333,0.870404412,0.866013072,0.850877193,0.834868421,0.819047619,0.21995067
0.05,0.003,0.03,0.005539215,0.059642971,6,2.5,1.625,1.270833333,1.1875,1.158333333,1.119047619,1.084821429,1.03125,0.938888889,0.920454545,0.897727273,0.886217949,0.876373626,0.864285714,0.864583333,0.851102941,0.83496732,0.828216374,0.839473684,0.838690476,0.218836195
0.05,0.005,0.01,0.006596393,0.055585072,7,2.625,2.458333333,2.1875,1.9125,1.658333333,1.601190476,1.549107143,1.461805556,1.408333333,1.359090909,1.333333333,1.283653846,1.252747253,1.255952381,1.284375,1.329044118,1.326797386,1.326754386,1.310526316,1.278571429,0.183231925
0.05,0.005,0.03,0.010502771,0.064571872,7,4,2.666666667,2.25,1.9625,1.816666667,1.732142857,1.598214286,1.475694444,1.408333333,1.377272727,1.3125,1.288461538,1.274725275,1.222619048,1.204166667,1.219669118,1.203431373,1.238304094,1.226315789,1.208928571,0.176381897
0.09,0.001,0.01,0.005994801,0.013826633,6,1.25,1.375,1.5,1.2875,1.141666667,1.125,1.026785714,0.96875,0.930555556,0.870454545,0.848484848,0.823717949,0.792582418,0.770238095,0.745833333,0.719669118,0.721405229,0.722222222,0.722368421,0.716666667,0.239435882
0.09,0.001,0.03,0.004464461,0.005866856,5,1.875,1.25,1.083333333,1,0.841666667,0.773809524,0.709821429,0.708333333,0.725,0.743181818,0.763257576,0.772435897,0.773351648,0.769047619,0.783333333,0.773897059,0.782679739,0.785818713,0.773684211,0.776785714,0.222574012
0.09,0.003,0.01,0.008296645,0.014797309,11,7,5.583333333,4.270833333,3.6625,3.45,3.351190476,3.375,3.263888889,3.155555556,2.972727273,2.784090909,2.607371795,2.456043956,2.321428571,2.198958333,2.090073529,1.986111111,1.888888889,1.806578947,1.725,0.15078909
0.09,0.003,0.03,0.00509902,0.004034477,12,5.625,4.875,4.020833333,3.8625,3.833333333,3.68452381,3.5,3.354166667,3.241666667,3.045454545,2.831439394,2.666666667,2.506868132,2.36547619,2.229166667,2.110294118,2.003267974,1.909356725,1.825,1.741666667,0.163863506
0.09,0.005,0.01,0.005656854,0.019567201,15,8,6.916666667,5.791666667,5.4875,5.183333333,4.857142857,4.486607143,4.107638889,3.752777778,3.45,3.1875,2.974358974,2.776098901,2.601190476,2.455208333,2.329963235,2.213235294,2.112573099,2.026315789,1.944642857,0.163658228
0.09,0.005,0.03,0.009313146,0.016127634,11,6.75,5.708333333,5.479166667,5.275,4.858333333,4.464285714,4.138392857,3.809027778,3.569444444,3.320454545,3.100378788,2.892628205,2.725274725,2.572619048,2.4375,2.311580882,2.197712418,2.103070175,2.021710526,1.949404762,0.133036109
0.1,0.001,0.01,0.001228904,0.002921527,9,3.625,3.5,3.520833333,3.3,2.941666667,2.672619048,2.410714286,2.201388889,2.019444444,1.831818182,1.689393939,1.554487179,1.447802198,1.354761905,1.273958333,1.203125,1.137254902,1.075292398,1.023026316,0.975595238,0.180874775
0.1,0.001,0.03,0.007075938,0.003816736,5,1.5,1.75,1.645833333,1.5625,1.366666667,1.333333333,1.276785714,1.225694444,1.163888889,1.118181818,1.147727273,1.134615385,1.098901099,1.079761905,1.041666667,1.002757353,0.977941176,0.941520468,0.911842105,0.878571429,0.171478413
0.1,0.003,0.01,0.002512469,0.003940922,19,14.5,12.125,9.770833333,7.9875,6.658333333,5.660714286,4.946428571,4.399305556,3.936111111,3.593181818,3.297348485,3.036858974,2.826923077,2.641666667,2.485416667,2.329963235,2.201797386,2.088450292,1.985526316,1.895238095,0.161885924
0.1,0.003,0.03,0.012806248,0.014830452,13,8.125,6.958333333,6.354166667,5.6,4.975,4.577380952,4.205357143,3.947916667,3.658333333,3.397727273,3.15719697,2.931089744,2.736263736,2.557142857,2.4,2.262867647,2.150326797,2.038011696,1.942763158,1.858928571,0.146340684
0.1,0.005,0.01,0.00559017,0.006207016,29,19.875,15.04166667,11.39583333,8.975,7.5,6.357142857,5.540178571,4.934027778,4.427777778,4.036363636,3.710227273,3.432692308,3.193681319,2.982142857,2.802083333,2.657169118,2.517973856,2.394005848,2.291447368,2.194047619,0.199644136
0.1,0.005,0.03,0.006731456,0.01068667,16,10.875,10.45833333,9.375,8.15,7.083333333,6.202380952,5.419642857,4.864583333,4.363888889,3.981818182,3.653409091,3.391025641,3.152472527,2.942857143,2.769791667,2.616727941,2.47875817,2.350146199,2.244736842,2.14047619,0.139720441
0.11,0.001,0.01,0.002533842,0.012226767,5,1.625,1.75,1.479166667,1.2375,1.125,1.077380952,1.107142857,1.086805556,1.044444444,1.015909091,0.956439394,0.942307692,0.892857143,0.882142857,0.860416667,0.822610294,0.799019608,0.774122807,0.761184211,0.750595238,0.192381349
0.11,0.001,0.03,0.001106036,0.01824529,4,0.5,0.708333333,0.541666667,0.5625,0.591666667,0.601190476,0.584821429,0.607638889,0.6,0.625,0.623106061,0.639423077,0.644230769,0.644047619,0.63125,0.620404412,0.613562092,0.603070175,0.588815789,0.579166667,0.248294618
0.11,0.003,0.01,0.003005204,0.015983441,14,7.625,6.458333333,5.625,5.1625,4.908333333,4.607142857,4.383928571,4.142361111,3.813888889,3.515909091,3.272727273,3.051282051,2.851648352,2.68452381,2.542708333,2.400735294,2.280228758,2.16374269,2.0625,1.97202381,0.156381742
0.11,0.003,0.03,0.003434519,0.005526371,11,8.625,7.583333333,6.645833333,5.9375,5.458333333,4.988095238,4.629464286,4.25,3.905555556,3.625,3.378787879,3.121794872,2.89010989,2.7,2.525,2.382352941,2.263071895,2.149122807,2.042105263,1.955357143,0.119492719
0.11,0.005,0.01,0.00372678,0.011300178,19,11.75,11.04166667,9.854166667,8.4,7.1,6.18452381,5.433035714,4.826388889,4.341666667,3.965909091,3.632575758,3.355769231,3.125,2.922619048,2.747916667,2.602022059,2.465686275,2.347222222,2.25,2.145833333,0.159006458
0.11,0.005,0.03,0.002795085,0.000145059,17,11.5,10.58333333,9.479166667,8.2,6.983333333,5.964285714,5.254464286,4.71875,4.263888889,3.902272727,3.575757576,3.301282051,3.092032967,2.903571429,2.717708333,2.565257353,2.440359477,2.331140351,2.242763158,2.163690476,0.14759115
0.15,0.001,0.01,0.002920886,0.060008333,4,0,0.458333333,0.270833333,0.2875,0.291666667,0.279761905,0.294642857,0.277777778,0.266666667,0.263636364,0.270833333,0.272435897,0.28021978,0.280952381,0.276041667,0.269301471,0.265522876,0.261695906,0.257236842,0.253571429,0.426501503
0.15,0.001,0.03,0.004751085,0.059269216,4,0.125,0.25,0.395833333,0.3125,0.333333333,0.267857143,0.285714286,0.295138889,0.272222222,0.272727273,0.261363636,0.283653846,0.28021978,0.263095238,0.258333333,0.248161765,0.242647059,0.24122807,0.228289474,0.226190476,0.42810468
0.15,0.003,0.01,0.00613279,0.05053852,9,3.75,3.416666667,2.875,2.55,2.233333333,2.05952381,1.888392857,1.770833333,1.680555556,1.6,1.526515152,1.440705128,1.370879121,1.310714286,1.279166667,1.238051471,1.214869281,1.18128655,1.160526316,1.127380952,0.197046921
0.15,0.003,0.03,0.01775153,0.059150738,7,3.5,3,2.583333333,2.425,2.408333333,2.214285714,2.040178571,1.881944444,1.811111111,1.684090909,1.575757576,1.491987179,1.436813187,1.363095238,1.303125,1.293198529,1.259803922,1.225877193,1.194078947,1.169642857,0.159592694
0.15,0.005,0.01,0.010540926,0.052364587,12,4.75,3.958333333,3.270833333,2.95,2.75,2.636904762,2.517857143,2.395833333,2.336111111,2.263636364,2.208333333,2.179487179,2.166208791,2.117857143,2.088541667,2.059742647,2.027777778,2.024122807,2.040131579,1.998809524,0.19126395
0.15,0.005,0.03,0.030103986,0.051010305,11,4.75,3.916666667,3.3125,2.9375,2.816666667,2.672619048,2.620535714,2.513888889,2.416666667,2.252272727,2.130681818,2.128205128,2.159340659,2.111904762,2.048958333,2.019301471,1.999183007,1.95248538,1.9375,1.910714286,0.178549425
0.05,0.001,0.01,0.003140302,0.054523859,4,1.625,1.166666667,1.0625,0.9125,0.791666667,0.720238095,0.65625,0.611111111,0.575,0.547727273,0.520833333,0.487179487,0.465659341,0.445238095,0.425,0.404411765,0.385620915,0.366959064,0.353289474,0.351785714,0.237042136
0.05,0.001,0.03,0.004819222,0.089145891,4,1.25,1,0.833333333,0.675,0.575,0.505952381,0.441964286,0.388888889,0.35,0.318181818,0.291666667,0.299679487,0.287087912,0.285714286,0.286458333,0.297794118,0.294117647,0.298245614,0.307236842,0.301785714,0.301021048
0.05,0.003,0.01,0.005270463,0.057908298,7,2.75,2.125,1.854166667,1.5,1.416666667,1.30952381,1.205357143,1.149305556,1.088888889,1.027272727,1.007575758,0.97275641,0.93543956,0.901190476,0.860416667,0.838235294,0.829248366,0.807017544,0.795394737,0.789285714,0.224627217
0.05,0.003,0.03,0.015394876,0.053882566,6,3.125,2.333333333,1.916666667,1.7125,1.491666667,1.333333333,1.263392857,1.215277778,1.133333333,1.059090909,1.009469697,0.959935897,0.903846154,0.85,0.844791667,0.871323529,0.867647059,0.851608187,0.850657895,0.847619048,0.190836696
0.05,0.005,0.01,0.013184839,0.05335208,7,2.875,2.083333333,1.729166667,1.7125,1.533333333,1.470238095,1.397321429,1.378472222,1.361111111,1.322727273,1.293560606,1.248397436,1.292582418,1.319047619,1.326041667,1.323529412,1.321078431,1.321637427,1.316447368,1.289880952,0.189622724
0.05,0.005,0.03,0.031260248,0.065745957,7,2.5,2.5,2.479166667,2.3125,2.008333333,1.75,1.616071429,1.545138889,1.486111111,1.395454545,1.348484848,1.365384615,1.379120879,1.392857143,1.389583333,1.395220588,1.357026144,1.319444444,1.278947368,1.247619048,0.174709701
0.09,0.001,0.01,0.002428837,0.013122201,5,2.125,1.458333333,1.416666667,1.25,1.258333333,1.220238095,1.169642857,1.0625,0.994444444,0.986363636,0.939393939,0.918269231,0.880494505,0.845238095,0.810416667,0.785845588,0.785947712,0.774853801,0.757236842,0.74702381,0.190939956
0.09,0.001,0.03,0.001383722,0.006767898,5,1.25,1.125,0.958333333,0.9375,0.966666667,0.964285714,0.982142857,0.972222222,0.936111111,0.902272727,0.875,0.863782051,0.842032967,0.817857143,0.804166667,0.784007353,0.758169935,0.744883041,0.721052632,0.720833333,0.218089953
0.09,0.003,0.01,0.001397542,0.010773988,11,6.75,5.041666667,4.375,4.2625,4.058333333,3.773809524,3.629464286,3.447916667,3.272222222,3.052272727,2.865530303,2.692307692,2.532967033,2.377380952,2.239583333,2.119485294,2.016339869,1.915204678,1.827631579,1.74702381,0.146673238
0.09,0.003,0.03,0.00208866,0.026716922,9,2.875,2.208333333,2.416666667,2.45,2.383333333,2.244047619,2.486607143,2.4375,2.413888889,2.404545455,2.340909091,2.246794872,2.151098901,2.091666667,2.022916667,1.940257353,1.860294118,1.783625731,1.710526316,1.650595238,0.169432153
0.09,0.005,0.01,0.0125,0.020299801,16,8.5,6.541666667,6.0625,5.5125,5.208333333,4.875,4.473214286,4.083333333,3.738888889,3.438636364,3.185606061,2.958333333,2.773351648,2.602380952,2.453125,2.327205882,2.210784314,2.114035088,2.025,1.95952381,0.171962726
0.09,0.005,0.03,0.024037009,0.025082101,12,6.125,5,4.354166667,4.25,4.1,3.976190476,3.799107143,3.604166667,3.402777778,3.204545455,3.017045455,2.83974359,2.677197802,2.536904762,2.404166667,2.285845588,2.181372549,2.084795322,2.003289474,1.932142857,0.154284364
0.1,0.001,0.01,0.001,0.000921401,10,3.125,3.25,3.583333333,3.2375,3,2.755952381,2.464285714,2.21875,2.008333333,1.854545455,1.683712121,1.575320513,1.460164835,1.364285714,1.284375,1.204044118,1.138888889,1.081140351,1.024342105,0.980357143,0.198829566
0.1,0.001,0.03,0.003430714,0.01470041,6,1,1.416666667,1.416666667,1.4125,1.366666667,1.291666667,1.236607143,1.1875,1.155555556,1.118181818,1.071969697,1.014423077,0.991758242,0.948809524,0.921875,0.905330882,0.888071895,0.866959064,0.835526316,0.807142857,0.215409863
0.1,0.003,0.01,0.001414214,0.001517307,24,17.75,13.66666667,10.3125,8.2,6.7,5.726190476,4.986607143,4.440972222,3.988888889,3.622727273,3.308712121,3.056089744,2.848901099,2.652380952,2.486458333,2.337316176,2.206699346,2.094298246,1.990131579,1.895238095,0.187104189
0.1,0.003,0.03,0.002692582,0.005830834,15,8.25,7.291666667,6.5625,6.0125,5.7,5.154761905,4.651785714,4.194444444,3.8,3.502272727,3.225378788,2.977564103,2.771978022,2.589285714,2.434375,2.297794118,2.169934641,2.062134503,1.959868421,1.873214286,0.158761308
0.1,0.005,0.01,0.00372678,0.006617819,27,21,15.20833333,11.27083333,9.125,7.441666667,6.375,5.553571429,4.920138889,4.416666667,4.040909091,3.712121212,3.434294872,3.190934066,2.989285714,2.804166667,2.643382353,2.511437908,2.386695906,2.284210526,2.192261905,0.186850034
0.1,0.005,0.03,0.00559017,0.000284379,18,13.75,11.875,10.35416667,8.75,7.258333333,6.232142857,5.495535714,4.875,4.411111111,4.027272727,3.689393939,3.426282051,3.173076923,2.972619048,2.804166667,2.647977941,2.515522876,2.409356725,2.295394737,2.208928571,0.146137961
0.11,0.001,0.01,0.008256918,0.011343619,6,0.625,1,0.895833333,0.975,0.983333333,0.976190476,0.964285714,0.923611111,0.902777778,0.886363636,0.869318182,0.849358974,0.851648352,0.838095238,0.834375,0.834558824,0.812091503,0.793128655,0.765789474,0.752380952,0.257144982
0.11,0.001,0.03,0.007395295,0.025785655,5,0.625,1,0.895833333,0.8625,0.9,0.833333333,0.825892857,0.760416667,0.719444444,0.684090909,0.642045455,0.615384615,0.589285714,0.58452381,0.569791667,0.564338235,0.555555556,0.538011696,0.5375,0.532738095,0.26545356
0.11,0.003,0.01,0.003978458,0.007686921,13,8.125,7,6.666666667,6.65,6.241666667,5.630952381,4.982142857,4.46875,4.044444444,3.684090909,3.375,3.125,2.914835165,2.728571429,2.564583333,2.416360294,2.286764706,2.16374269,2.061842105,1.96547619,0.13528154
0.11,0.003,0.03,0.009861541,0.009009751,14,6.5,6.25,6.5,6.0125,5.383333333,4.904761905,4.464285714,4.135416667,3.858333333,3.554545455,3.306818182,3.081730769,2.892857143,2.728571429,2.557291667,2.412683824,2.282679739,2.165935673,2.065131579,1.96547619,0.153808373
0.11,0.005,0.01,0.010307764,0.011031192,19,14.25,11.79166667,10.25,8.4625,7.15,6.142857143,5.40625,4.836805556,4.330555556,3.940909091,3.634469697,3.350961538,3.108516484,2.901190476,2.730208333,2.591911765,2.464869281,2.341374269,2.232236842,2.145238095,0.154393067
0.11,0.005,0.03,0.00559017,0.006627377,19,12.25,10.70833333,9.333333333,8.2875,6.991666667,6.06547619,5.308035714,4.715277778,4.275,3.895454545,3.575757576,3.322115385,3.090659341,2.901190476,2.730208333,2.569852941,2.443627451,2.334795322,2.232894737,2.142857143,0.160779818
0.15,0.001,0.01,0.006741395,0.052087533,4,0.625,0.75,0.666666667,0.55,0.458333333,0.422619048,0.388392857,0.361111111,0.377777778,0.359090909,0.337121212,0.326923077,0.31043956,0.298809524,0.283333333,0.272058824,0.259803922,0.25,0.242763158,0.233928571,0.339726624
