Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.05,0.005,0.01,0.004052263,0.106670939,5,2.375,1.5,1.166666667,1.0625,0.933333333,0.869047619,0.821428571,0.774305556,0.752777778,0.711363636,0.715909091,0.698717949,0.714285714,0.714285714,0.709375,0.723345588,0.720588235,0.714912281,0.676973684,0.655952381,0.217289568
0.1,0.001,0.01,0.00431586,0.048270074,4,0.5,0.458333333,0.416666667,0.325,0.333333333,0.345238095,0.321428571,0.291666667,0.277777778,0.270454545,0.240530303,0.256410256,0.252747253,0.255952381,0.247916667,0.236213235,0.230392157,0.222222222,0.219078947,0.219642857,0.403184949
0.1,0.003,0.01,0.006689775,0.056132076,7,2.875,2.25,1.854166667,1.5875,1.391666667,1.291666667,1.191964286,1.100694444,1.05,0.981818182,0.931818182,0.927884615,0.92032967,0.9,0.885416667,0.866727941,0.841503268,0.831871345,0.830263158,0.827380952,0.22337332
0.1,0.005,0.01,0.02433105,0.060655447,10,4.125,2.833333333,2.645833333,2.2375,2.025,1.863095238,1.754464286,1.663194444,1.569444444,1.518181818,1.46780303,1.407051282,1.375,1.326190476,1.314583333,1.299632353,1.321078431,1.347222222,1.347368421,1.358333333,0.218343902
0.15,0.001,0.01,0.001105576,0.002796471,6,2,2.458333333,2.333333333,2.1625,2.033333333,1.821428571,1.598214286,1.461805556,1.322222222,1.209090909,1.115530303,1.033653846,0.961538462,0.897619048,0.840625,0.796875,0.753267974,0.711988304,0.678289474,0.644047619,0.182739095
0.15,0.003,0.01,0.000447214,0.001062296,19,15.625,12.20833333,9.270833333,7.45,6.15,5.279761905,4.616071429,4.090277778,3.669444444,3.331818182,3.043560606,2.802884615,2.603021978,2.421428571,2.269791667,2.136948529,2.016339869,1.907894737,1.817763158,1.731547619,0.167485403
0.15,0.005,0.01,0.003535534,0.004630866,26,18.375,13.70833333,10.14583333,8.025,6.6,5.642857143,4.9375,4.364583333,3.925,3.556818182,3.25,2.998397436,2.778846154,2.602380952,2.439583333,2.294117647,2.169934641,2.059210526,1.958552632,1.873214286,0.200454627
0.05,0.001,0.01,0.000483316,0.116785487,3,0.875,0.541666667,0.416666667,0.35,0.283333333,0.25,0.227678571,0.211805556,0.230555556,0.236363636,0.238636364,0.262820513,0.262362637,0.258333333,0.252083333,0.245404412,0.241830065,0.247076023,0.251973684,0.253571429,0.328329526
0.05,0.003,0.01,0.00693038,0.105617365,5,1.75,1.416666667,1.1875,0.925,0.775,0.69047619,0.665178571,0.642361111,0.611111111,0.586363636,0.570075758,0.552884615,0.535714286,0.517857143,0.504166667,0.492647059,0.482843137,0.475146199,0.465789474,0.4625,0.258942828
0.05,0.005,0.01,0.006837166,0.104050769,5,1.875,1.458333333,1.354166667,1.15,1.033333333,0.928571429,0.879464286,0.826388889,0.8,0.768181818,0.753787879,0.732371795,0.718406593,0.702380952,0.713541667,0.711397059,0.698529412,0.688596491,0.675,0.669047619,0.216108753
0.1,0.001,0.01,0.005993738,0.053009433,4,0.25,0.5,0.458333333,0.4125,0.4,0.363095238,0.334821429,0.315972222,0.330555556,0.313636364,0.293560606,0.278846154,0.288461538,0.279761905,0.279166667,0.269301471,0.266339869,0.262426901,0.253947368,0.251190476,0.384544499
0.1,0.003,0.01,0.019902595,0.056448192,7,2.75,2.333333333,2,1.7,1.466666667,1.291666667,1.241071429,1.204861111,1.138888889,1.077272727,1.024621212,0.985576923,0.951923077,0.91547619,0.88125,0.870404412,0.85375817,0.830409357,0.811842105,0.792857143,0.217920001
0.1,0.005,0.01,0.008825567,0.053354425,8,3.625,2.833333333,2.354166667,2.175,1.991666667,1.863095238,1.732142857,1.649305556,1.566666667,1.5,1.424242424,1.397435897,1.339285714,1.319047619,1.296875,1.310661765,1.360294118,1.406432749,1.419736842,1.408928571,0.186162029
0.15,0.001,0.01,0.003417601,0.001142857,8,2.5,2.75,2.479166667,2.2875,2.066666667,1.857142857,1.678571429,1.479166667,1.344444444,1.240909091,1.132575758,1.046474359,0.968406593,0.905952381,0.852083333,0.797794118,0.758169935,0.720760234,0.680263158,0.648214286,0.22102951
0.15,0.003,0.01,0.00254951,0.002148238,22,14.625,11.45833333,9.229166667,7.3875,6.175,5.285714286,4.602678571,4.083333333,3.672222222,3.336363636,3.047348485,2.807692308,2.607142857,2.428571429,2.276041667,2.136029412,2.017156863,1.908625731,1.815131579,1.72797619,0.191926811
