File name,Search Radius,Resolution,Distance 1,Distance 2,Highest Vote,Layer 01 mean,Layer 02 mean,Layer 03 mean,Layer 04 mean,Layer 05 mean,Layer 06 mean,Layer 07 mean,Layer 08 mean,Layer 09 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
rack_2.json,0.12,0.001,0.020967833,0.02096659,172,16.5,26.125,18.625,18.125,15.84166667,16.08333333,16.01339286,15.88541667,16.7,16.04090909,16.30492424,15.74038462,15.83241758,15.10357143,14.965625,14.38602941,14.2622549,13.91812865,13.61644737,13.25595238,1
rack_2.json,0.12,0.003,0.089700892,0.195775671,223,95.75,94.25,89.45833333,88.125,82.76666667,76.42261905,71.32142857,67.17361111,62.70833333,58.97272727,55.47159091,52.15544872,49.09203297,46.38095238,43.971875,41.80790441,39.76879085,37.95321637,36.25460526,34.67738095,0.183834327
rack_2.json,0.12,0.005,0.01285496,0.012367812,302,200.125,201.75,184.5625,163.5125,144.5083333,127.3452381,113.75,102.0763889,92.43888889,84.56590909,77.67613636,72.07211538,67.12225275,62.875,59.21458333,55.89705882,53.0375817,50.29678363,47.99342105,45.92083333,0.151273786
rack_3.json,0.08,0.001,0.162659522,0.16227302,157,36.5,26.5,24.66666667,22.4375,20.91666667,19.01785714,18.97767857,18.875,18.68611111,18.59545455,18.52651515,18.0224359,17.73214286,17.37142857,16.96666667,16.58455882,16.24836601,15.8128655,15.47631579,15.10059524,0.811369509
rack_3.json,0.08,0.003,0.157172262,0.157601523,267,124.375,108.7083333,102.0416667,95.65,88.25833333,82.0952381,76.625,71.72569444,67.19722222,63.26136364,59.33522727,55.77564103,52.54945055,49.75952381,47.19583333,44.75091912,42.45833333,40.44517544,38.625,36.9202381,0.211560771
rack_3.json,0.08,0.005,0.030257561,0.030675615,315,189.25,187.0416667,170.875,152.4375,134.8666667,120.1190476,107.4955357,97.21875,88.67222222,81.58636364,75.48863636,70.3525641,66.08928571,62.20714286,58.921875,55.99724265,53.54738562,51.57602339,49.97171053,48.80178571,0.169674736
rack_3.json,0.09,0.001,0.079407934,0.081146546,148,23.25,14.45833333,13.70833333,10.8375,8.666666667,8.19047619,7.589285714,7.173611111,7.391666667,7.597727273,7.321969697,7.245192308,7.206043956,6.8,6.602083333,6.666360294,6.560457516,6.514619883,6.417763158,6.460119048,1
rack_3.json,0.09,0.003,0.169131665,0.168879168,242,102.25,91.16666667,86.0625,79.3,73.975,69.4702381,65.57142857,61.40277778,57.65277778,54.17045455,50.84848485,47.68429487,45.07005495,42.63452381,40.37604167,38.41636029,36.60457516,35.03362573,33.51184211,32.08095238,0.234071908
rack_3.json,0.09,0.005,0.167763286,0.168382793,290,159.625,149.4166667,134.8541667,121.85,109.6666667,97.81547619,88.04464286,79.95486111,72.97777778,66.96136364,61.48863636,56.89903846,53.10027473,49.94285714,47.121875,44.703125,42.49183007,40.5248538,38.76907895,37.39166667,0.202421342
rack_3.json,0.1,0.001,0.087736936,0.017502256,154,19.875,25.08333333,22.0625,18.5625,18.125,18.01785714,17.625,18.20486111,18.37777778,18.70909091,18.45075758,18.26923077,17.92857143,17.52857143,17.25520833,16.95955882,16.50980392,16.2251462,15.78881579,15.3827381,1
rack_3.json,0.1,0.003,0.005685068,0.005716162,216,118.125,115.2083333,114.2291667,110.2875,101.45,94,88.45089286,82.00694444,75.78333333,70.43863636,65.45833333,61.1474359,57.45467033,53.9797619,51.003125,48.37132353,46.04575163,43.85233918,41.79342105,39.89047619,0.133887682
rack_3.json,0.1,0.005,0.010607544,0.010664562,321,204,195.4166667,180.3541667,160.3375,141.5583333,126.2142857,113.8035714,102.4652778,93.46666667,85.47727273,78.77083333,72.76121795,67.78296703,63.32619048,59.48958333,56.35018382,53.3374183,50.73245614,48.375,46.34047619,0.165173692
rack_3.json,0.11,0.001,0.197632791,0.19777705,143,8.5,18.83333333,12.97916667,13.1875,13.24166667,12.33333333,11.98214286,12.47222222,13.00277778,12.88863636,13.34659091,13.01121795,12.98489011,12.57261905,12.40520833,12.11121324,11.90931373,11.73538012,11.38289474,11.15059524,1
rack_3.json,0.11,0.003,0.187939671,0.187988924,252,108.25,90.29166667,88.22916667,84.3625,79.825,75.2797619,70.28125,65.92013889,61.09722222,57.325,53.82765152,50.83974359,48.06730769,45.27857143,42.83229167,40.67922794,38.67565359,36.88815789,35.28355263,33.81785714,0.221532794
rack_3.json,0.11,0.005,0.188022658,0.187698804,266,185.5,170,145.7291667,128.675,113.2333333,100.3095238,89.97321429,81.40277778,74.31666667,68.37045455,63.22159091,58.92467949,55.2239011,52.05952381,49.29583333,46.83639706,44.65604575,42.64254386,40.83552632,39.19107143,0.166158581
rack_3.json,0.12,0.001,0.022461523,0.022465693,172,16.5,26.125,18.625,18.125,15.84166667,16.08333333,16.01339286,15.88541667,16.7,16.04090909,16.30492424,15.74038462,15.83241758,15.10357143,14.965625,14.38602941,14.2622549,13.91812865,13.61644737,13.25595238,1
rack_3.json,0.12,0.003,0.089147182,0.195139371,223,95.75,94.25,89.45833333,88.125,82.76666667,76.42261905,71.32142857,67.17361111,62.70833333,58.97272727,55.47159091,52.15544872,49.09203297,46.38095238,43.971875,41.80790441,39.76879085,37.95321637,36.25460526,34.67738095,0.183834327
rack_3.json,0.12,0.005,0.012669649,0.012145812,302,200.125,201.75,184.5625,163.5125,144.5083333,127.3452381,113.75,102.0763889,92.43888889,84.56590909,77.67613636,72.07211538,67.12225275,62.875,59.21354167,55.89797794,53.03594771,50.29678363,47.99210526,45.92083333,0.151273786
rack_4.json,0.08,0.001,0.170416901,0.170032031,157,36.5,26.5,24.625,22.3625,20.85,18.95833333,18.92857143,18.82986111,18.64722222,18.55909091,18.49431818,17.99198718,17.70467033,17.34642857,16.94270833,16.56158088,16.22630719,15.79312865,15.45460526,15.07738095,0.811369509
rack_4.json,0.08,0.003,0.164794781,0.165222234,267,124.375,108.7083333,102.0416667,95.5875,88.16666667,82.00595238,76.54464286,71.65277778,67.1,63.10909091,59.10795455,55.44871795,52.15384615,49.27738095,46.64583333,44.15900735,41.83578431,39.80409357,37.98092105,36.275,0.211762192
rack_4.json,0.08,0.005,0.03689607,0.037296391,315,189.25,187.0416667,170.875,152.4375,134.8666667,120.0357143,107.1919643,96.67013889,87.83333333,80.59772727,74.42424242,69.26923077,65.00549451,61.13809524,57.88333333,54.97426471,52.55882353,50.60964912,49.03618421,47.88988095,0.170224385
rack_4.json,0.09,0.001,0.08426399,0.086031726,148,23.25,14.45833333,13.75,10.8875,8.716666667,8.232142857,7.616071429,7.197916667,7.411111111,7.613636364,7.335227273,7.256410256,7.215659341,6.807142857,6.608333333,6.670955882,6.56372549,6.51754386,6.419736842,6.461309524,1
rack_4.json,0.09,0.003,0.176767984,0.176511807,242,102.25,90.95833333,85.89583333,79.175,73.875,69.38690476,65.47767857,61.30208333,57.50555556,53.95681818,50.55681818,47.32692308,44.62774725,42.1297619,39.84583333,37.86305147,36.03349673,34.45248538,32.93289474,31.50238095,0.234418887
rack_4.json,0.09,0.005,0.175483105,0.17610582,289,159.375,149.25,134.625,121.575,109.2333333,97.14880952,87.14732143,78.84722222,71.79444444,65.77727273,60.31818182,55.76442308,52.01648352,48.89642857,46.12083333,43.73253676,41.55800654,39.6374269,37.91578947,36.56607143,0.202936386
rack_4.json,0.1,0.001,0.095444067,0.016107225,154,19.875,25.08333333,22.0625,18.5625,18.125,18.01785714,17.625,18.20486111,18.37777778,18.70909091,18.45075758,18.26923077,17.92857143,17.52857143,17.25520833,16.95955882,16.50980392,16.2251462,15.78881579,15.3827381,1
rack_4.json,0.1,0.003,0.011649893,0.011959799,216,118.125,115.2083333,114.2291667,110.2875,101.45,93.85714286,88.16964286,81.66666667,75.3,69.82954545,64.77651515,60.39102564,56.67994505,53.18452381,50.19375,47.56433824,45.2369281,43.0628655,41.0125,39.1297619,0.138270971
rack_4.json,0.1,0.005,0.016319314,0.016321836,321,204,195.4166667,180.3125,160.0875,140.9416667,125.2202381,112.53125,101.09375,92.06388889,84.07954545,77.41098485,71.43429487,66.51236264,62.1,58.32083333,55.22977941,52.26552288,49.69883041,47.38421053,45.38333333,0.166140069
rack_4.json,0.11,0.001,0.205476325,0.205621581,143,8.5,18.83333333,12.97916667,13.1875,13.24166667,12.33333333,11.97321429,12.45138889,12.975,12.86590909,13.32007576,12.98237179,12.95879121,12.53571429,12.36145833,12.07077206,11.86437908,11.6871345,11.32828947,11.08869048,1
rack_4.json,0.11,0.003,0.19546744,0.195516017,251,108,90.08333333,88.08333333,84.2375,79.725,75.16666667,70.14732143,65.74652778,60.85833333,57.01136364,53.42613636,50.36698718,47.53434066,44.69047619,42.225,40.04963235,38.03267974,36.24415205,34.64144737,33.17619048,0.221369181
rack_4.json,0.11,0.005,0.195944686,0.195623329,266,183.625,168.2916667,143.7083333,126.2875,110.7333333,97.89285714,87.70089286,79.28472222,72.34444444,66.53636364,61.53219697,57.33814103,53.75,50.68095238,47.99583333,45.59558824,43.48202614,41.53070175,39.78223684,38.18869048,0.16888616
rack_4.json,0.12,0.001,0.014612324,0.014622063,172,16.5,26.125,18.625,18.125,15.84166667,16.08333333,16.01339286,15.88541667,16.7,16.04090909,16.30492424,15.73878205,15.82554945,15.09642857,14.953125,14.36488971,14.2369281,13.88157895,13.57697368,13.20535714,1
rack_4.json,0.12,0.003,0.096904179,0.011080306,221,109.25,98.25,100.0208333,100.3625,95.21666667,90.27380952,84.3125,78.00347222,72.71666667,68.00681818,63.95454545,60.10416667,56.67445055,53.55357143,50.68229167,48.11029412,45.69117647,43.4751462,41.48092105,39.66071429,0.147709129
rack_4.json,0.12,0.005,0.006505382,0.006145371,302,199.875,200.9583333,183.1041667,161.5375,142.3166667,125,111.46875,99.88888889,90.36111111,82.62727273,75.85227273,70.38782051,65.55082418,61.4202381,57.846875,54.61580882,51.82271242,49.14473684,46.89605263,44.86785714,0.15311693
rack_5.json,0.08,0.001,0.164498784,0.164111354,157,36.5,26.5,24.66666667,22.4375,20.91666667,19.01785714,18.97767857,18.875,18.68611111,18.59545455,18.52651515,18.0224359,17.73214286,17.37142857,16.96666667,16.58455882,16.24836601,15.8128655,15.47631579,15.10059524,0.811369509
rack_5.json,0.08,0.003,0.15908064,0.159510668,267,124.375,108.7083333,102.0416667,95.65,88.25833333,82.0952381,76.625,71.72569444,67.19722222,63.26136364,59.33522727,55.77564103,52.54945055,49.75952381,47.19583333,44.75091912,42.45833333,40.44517544,38.625,36.9202381,0.211560771
rack_5.json,0.08,0.005,0.03243532,0.032854728,315,189.25,187.0416667,170.875,152.4375,134.8666667,120.1190476,107.4955357,97.21875,88.67222222,81.58636364,75.48863636,70.3525641,66.08928571,62.20714286,58.921875,55.99724265,53.54738562,51.57602339,49.97171053,48.80178571,0.169674736
rack_5.json,0.09,0.001,0.081620157,0.083359767,148,23.25,14.45833333,13.70833333,10.8375,8.683333333,8.208333333,7.602678571,7.184027778,7.4,7.604545455,7.327651515,7.25,7.210164835,6.804761905,6.60625,6.669117647,6.56372549,6.51754386,6.420394737,6.461904762,1
rack_5.json,0.09,0.003,0.171032892,0.170782088,242,102.25,91.16666667,86.0625,79.3,73.975,69.4702381,65.57142857,61.40277778,57.65277778,54.17045455,50.84848485,47.68429487,45.07005495,42.63452381,40.37604167,38.41636029,36.60457516,35.03362573,33.51184211,32.08095238,0.234071908
rack_5.json,0.09,0.005,0.169623259,0.170241685,290,159.625,149.4166667,134.8541667,121.85,109.6666667,97.81547619,88.04464286,79.95486111,72.97777778,66.96136364,61.48863636,56.89903846,53.10027473,49.94285714,47.121875,44.703125,42.49183007,40.5248538,38.76907895,37.39166667,0.202421342
rack_5.json,0.1,0.001,0.089614731,0.018611383,154,19.875,25.08333333,22.0625,18.5625,18.125,18.01785714,17.625,18.20486111,18.37777778,18.70909091,18.45075758,18.26923077,17.92857143,17.52857143,17.25520833,16.95955882,16.50980392,16.2251462,15.78881579,15.3827381,1
