Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.11,0.005,0.01,0.00559017,0.006541759,25,18.5,14,10.66666667,8.4625,6.975,6,5.236607143,4.604166667,4.15,3.770454545,3.450757576,3.195512821,2.965659341,2.771428571,2.615625,2.467830882,2.33496732,2.22002924,2.113815789,2.023214286,0.187231927
0.11,0.005,0.03,0.006373774,0.013413358,17,10,8.458333333,8.041666667,7.4125,6.525,5.732142857,5.071428571,4.503472222,4.088888889,3.725,3.414772727,3.158653846,2.945054945,2.761904762,2.609375,2.461397059,2.33251634,2.22002924,2.114473684,2.013690476,0.159489183
0.15,0.001,0.01,0.000987642,0.040212436,4,0.75,0.625,0.625,0.575,0.55,0.464285714,0.433035714,0.385416667,0.402777778,0.370454545,0.367424242,0.341346154,0.325549451,0.302380952,0.285416667,0.276654412,0.269607843,0.264619883,0.254605263,0.255952381,0.329909759
0.15,0.001,0.03,0.00411766,0.052031145,4,0.125,0.416666667,0.458333333,0.3375,0.366666667,0.327380952,0.352678571,0.340277778,0.325,0.306818182,0.299242424,0.28525641,0.28021978,0.269047619,0.260416667,0.252757353,0.250816993,0.253654971,0.254605263,0.25,0.399507023
0.15,0.003,0.01,0.0080051,0.044421062,8,3.875,3.541666667,2.9375,2.525,2.241666667,2.119047619,2.026785714,1.888888889,1.8,1.695454545,1.609848485,1.559294872,1.491758242,1.428571429,1.3875,1.361213235,1.348039216,1.358187135,1.352631579,1.335714286,0.170634747
0.15,0.003,0.03,0.010949554,0.049052625,8,3.25,2.625,2.354166667,2.1875,2.166666667,2.095238095,1.90625,1.840277778,1.711111111,1.606818182,1.522727273,1.475961538,1.427197802,1.380952381,1.36875,1.382352941,1.402777778,1.401315789,1.392105263,1.379761905,0.182328157
0.15,0.005,0.01,0.006119187,0.041251347,11,6.125,4.666666667,3.770833333,3.3875,3.15,2.988095238,2.803571429,2.652777778,2.572222222,2.565909091,2.526515152,2.458333333,2.424450549,2.394047619,2.372916667,2.334558824,2.260620915,2.195906433,2.117105263,2.045238095,0.159855215
0.15,0.005,0.03,0.029533409,0.04123276,12,5.375,4.291666667,3.458333333,3.1625,2.983333333,2.875,2.799107143,2.680555556,2.6,2.511363636,2.454545455,2.421474359,2.40521978,2.30952381,2.248958333,2.192095588,2.175653595,2.152777778,2.094078947,2.035714286,0.178499971
0.05,0.001,0.01,0.004956594,0.06527409,5,1.625,1.208333333,0.979166667,0.8,0.675,0.583333333,0.504464286,0.454861111,0.422222222,0.443181818,0.426136364,0.41025641,0.392857143,0.373809524,0.355208333,0.344669118,0.343137255,0.33625731,0.328947368,0.320833333,0.306228537
0.05,0.001,0.03,0.009514516,0.07045566,5,1.25,0.916666667,0.8125,0.65,0.558333333,0.482142857,0.433035714,0.409722222,0.397222222,0.379545455,0.376893939,0.373397436,0.364010989,0.355952381,0.345833333,0.336397059,0.328431373,0.324561404,0.319736842,0.314285714,0.339473989
0.05,0.003,0.01,0.008125522,0.063285135,6,3.125,2.166666667,1.625,1.325,1.233333333,1.142857143,1.049107143,0.975694444,0.952777778,0.915909091,0.880681818,0.855769231,0.831043956,0.805952381,0.786458333,0.763786765,0.754901961,0.74122807,0.719736842,0.707142857,0.21158015
0.05,0.003,0.03,0.017755845,0.069392955,6,2,1.291666667,1.145833333,1.25,1.141666667,1.101190476,1.026785714,0.96875,0.911111111,0.872727273,0.846590909,0.820512821,0.811813187,0.792857143,0.769791667,0.748161765,0.72875817,0.721491228,0.713157895,0.69702381,0.236594088
0.05,0.005,0.01,0.01602991,0.067094642,7,3,2.291666667,1.875,1.7125,1.5,1.369047619,1.294642857,1.295138889,1.230555556,1.186363636,1.153409091,1.123397436,1.134615385,1.141666667,1.132291667,1.152573529,1.166666667,1.143274854,1.103289474,1.070238095,0.199564732
0.05,0.005,0.03,0.017890683,0.066088481,6,2.875,2.083333333,1.645833333,1.5,1.358333333,1.261904762,1.200892857,1.170138889,1.161111111,1.134090909,1.096590909,1.059294872,1.081043956,1.073809524,1.067708333,1.052389706,1.052287582,1.076023392,1.065789474,1.085714286,0.186908373
0.09,0.001,0.01,0.007621085,0.021130178,5,1.5,0.875,1.020833333,0.95,0.908333333,0.827380952,0.772321429,0.732638889,0.697222222,0.679545455,0.647727273,0.610576923,0.582417582,0.555952381,0.530208333,0.511948529,0.500816993,0.478070175,0.466447368,0.458333333,0.258989868
0.09,0.001,0.03,0.006662349,0.041690808,4,0.625,0.666666667,0.541666667,0.4625,0.458333333,0.43452381,0.397321429,0.378472222,0.366666667,0.354545455,0.354166667,0.349358974,0.343406593,0.342857143,0.354166667,0.34375,0.338235294,0.334064327,0.331578947,0.331547619,0.330337489
0.09,0.003,0.01,0.008152525,0.02578513,9,4.375,3.708333333,2.9375,2.4375,2.366666667,2.196428571,2.040178571,1.909722222,1.827777778,1.763636364,1.755681818,1.766025641,1.730769231,1.702380952,1.696875,1.681985294,1.64869281,1.600146199,1.552631579,1.506547619,0.175765872
0.09,0.003,0.03,0.014855817,0.029897755,8,3.875,3,2.791666667,2.65,2.35,2.172619048,1.959821429,1.798611111,1.705555556,1.702272727,1.689393939,1.679487179,1.64010989,1.639285714,1.640625,1.643382353,1.620915033,1.583333333,1.538157895,1.497619048,0.166051391
0.09,0.005,0.01,0.005236616,0.024576271,11,6,4.875,4.208333333,3.65,3.241666667,3.029761905,2.852678571,2.9375,2.961111111,2.861363636,2.740530303,2.591346154,2.464285714,2.348809524,2.235416667,2.135110294,2.044117647,1.961988304,1.885526316,1.805952381,0.157524294
0.09,0.005,0.03,0.026108248,0.021923234,10,5.75,4.583333333,3.770833333,3.25,3.308333333,3.261904762,3.116071429,3.045138889,2.925,2.8,2.698863636,2.581730769,2.461538462,2.345238095,2.23125,2.127757353,2.049019608,1.958333333,1.876315789,1.820238095,0.147143431
0.1,0.001,0.01,0.013554631,0.015059841,5,1,1.083333333,1,0.9875,1.016666667,0.964285714,0.897321429,0.850694444,0.855555556,0.809090909,0.795454545,0.761217949,0.736263736,0.721428571,0.705208333,0.686580882,0.685457516,0.674707602,0.664473684,0.653571429,0.23203135
0.1,0.001,0.03,0.003443101,0.017781381,5,1,1.125,1.083333333,0.95,0.85,0.869047619,0.875,0.857638889,0.827777778,0.788636364,0.768939394,0.733974359,0.707417582,0.68452381,0.675,0.663602941,0.64869281,0.63377193,0.616447368,0.600595238,0.238556454
0.1,0.003,0.01,0.007105617,0.011370007,12,5.75,5.208333333,4.5625,4.05,3.841666667,3.928571429,3.848214286,3.652777778,3.425,3.172727273,2.954545455,2.754807692,2.583791209,2.426190476,2.2875,2.163602941,2.052287582,1.957602339,1.867763158,1.783333333,0.157333275
0.1,0.003,0.03,0.00820061,0.013754242,11,7.375,5.291666667,4.291666667,3.9375,3.708333333,3.678571429,3.486607143,3.263888889,3.1,2.940909091,2.768939394,2.607371795,2.475274725,2.351190476,2.2375,2.122242647,2.013888889,1.92251462,1.831578947,1.75297619,0.148332698
0.1,0.005,0.01,0.006871843,0.015287464,16,8.875,7.208333333,6.4375,5.8,5.333333333,5.06547619,4.736607143,4.329861111,3.980555556,3.654545455,3.376893939,3.144230769,2.93543956,2.764285714,2.60625,2.46875,2.340686275,2.236111111,2.133552632,2.047619048,0.1641446
0.1,0.005,0.03,0.006708204,0.015221187,12,7.125,6.916666667,6.020833333,5.5375,5.216666667,4.80952381,4.517857143,4.184027778,3.863888889,3.579545455,3.318181818,3.099358974,2.902472527,2.732142857,2.579166667,2.452205882,2.342320261,2.251461988,2.153947368,2.07202381,0.13381687
0.11,0.001,0.01,0.002657536,0.002211781,9,3.375,3.125,3.416666667,3.0375,2.808333333,2.5,2.236607143,2.013888889,1.827777778,1.665909091,1.535984848,1.416666667,1.320054945,1.233333333,1.155208333,1.085477941,1.028594771,0.973684211,0.922368421,0.885119048,0.193285787
0.11,0.001,0.03,0.007106335,0.007886786,6,0.75,1.291666667,1.1875,1.175,1.158333333,1.077380952,1.0625,1.010416667,0.986111111,0.968181818,0.965909091,0.967948718,0.976648352,0.983333333,0.963541667,0.935661765,0.902777778,0.875730994,0.840789474,0.813690476,0.231721766
0.11,0.003,0.01,0.001414214,0.004058052,24,15.875,12.41666667,10,7.9875,6.641666667,5.69047619,4.964285714,4.402777778,3.963888889,3.604545455,3.285984848,3.038461538,2.817307692,2.629761905,2.465625,2.321691176,2.187908497,2.078947368,1.974342105,1.885119048,0.193187008
0.11,0.003,0.03,0.001679379,0.006161764,11,9,8.125,7.270833333,6.3875,5.733333333,5.25,4.705357143,4.267361111,3.880555556,3.565909091,3.278409091,3.036858974,2.832417582,2.641666667,2.477083333,2.339154412,2.202614379,2.085526316,1.990131579,1.894642857,0.117065668
0.11,0.005,0.01,0.00559017,0.004170701,30,19.75,14.04166667,10.58333333,8.3875,6.9,5.93452381,5.15625,4.583333333,4.130555556,3.754545455,3.429924242,3.179487179,2.965659341,2.778571429,2.613541667,2.465073529,2.33496732,2.227339181,2.128947368,2.032738095,0.215242069
0.11,0.005,0.03,0.0075,0.007348341,18,12.125,10.70833333,9.145833333,7.75,6.625,5.755952381,5.089285714,4.53125,4.091666667,3.729545455,3.4375,3.174679487,2.956043956,2.764285714,2.598958333,2.445772059,2.321078431,2.205409357,2.105921053,2.019047619,0.15847782
0.15,0.001,0.01,0.004383288,0.049536249,4,0.125,0.458333333,0.479166667,0.425,0.466666667,0.422619048,0.459821429,0.444444444,0.419444444,0.404545455,0.378787879,0.365384615,0.348901099,0.336904762,0.320833333,0.3125,0.300653595,0.296783626,0.282236842,0.27797619,0.353169591
0.15,0.001,0.03,0.002903929,0.050898713,4,0.625,0.583333333,0.4375,0.4375,0.391666667,0.345238095,0.316964286,0.291666667,0.280555556,0.270454545,0.278409091,0.270833333,0.285714286,0.294047619,0.292708333,0.290441176,0.287581699,0.282163743,0.280263158,0.285714286,0.369420963
0.15,0.003,0.01,0.023866294,0.038675835,10,4.25,2.875,2.416666667,2.2625,2.058333333,1.904761905,1.767857143,1.722222222,1.677777778,1.593181818,1.522727273,1.517628205,1.467032967,1.414285714,1.376041667,1.370404412,1.349673203,1.350877193,1.366447368,1.360119048,0.214483938
0.15,0.003,0.03,0.048106652,0.04941718,10,4.5,3.75,3.333333333,2.875,2.475,2.220238095,1.995535714,1.822916667,1.730555556,1.645454545,1.596590909,1.517628205,1.472527473,1.407142857,1.354166667,1.308823529,1.276143791,1.252192982,1.250657895,1.242857143,0.199892996
0.15,0.005,0.01,0.01337955,0.039867268,12,6.25,4.791666667,3.604166667,3.5625,3.191666667,2.898809524,2.660714286,2.541666667,2.436111111,2.334090909,2.325757576,2.373397436,2.431318681,2.414285714,2.367708333,2.313419118,2.254901961,2.176900585,2.100657895,2.043452381,0.17372876
0.15,0.005,0.03,0.01767767,0.045812472,10,5.5,4.666666667,4,3.5625,3.158333333,2.946428571,2.8125,2.725694444,2.605555556,2.522727273,2.426136364,2.350961538,2.274725275,2.221428571,2.138541667,2.121323529,2.133986928,2.092105263,2.036842105,1.981547619,0.150879618
0.05,0.001,0.01,0.002634818,0.061773946,4,1.25,0.958333333,0.875,0.775,0.658333333,0.577380952,0.508928571,0.46875,0.502777778,0.481818182,0.46969697,0.442307692,0.418956044,0.398809524,0.38125,0.364889706,0.348039216,0.334795322,0.321710526,0.322619048,0.269189942
0.05,0.001,0.03,0.002559834,0.07032319,4,1.375,1.125,0.833333333,0.7125,0.591666667,0.529761905,0.544642857,0.510416667,0.475,0.445454545,0.410984848,0.386217949,0.362637363,0.363095238,0.354166667,0.356617647,0.352124183,0.342105263,0.335526316,0.326785714,0.27149867
0.05,0.003,0.01,0.010125278,0.068571363,6,2.75,1.708333333,1.4375,1.2375,1.15,1.041666667,1.03125,0.989583333,0.944444444,0.895454545,0.861742424,0.838141026,0.809065934,0.778571429,0.751041667,0.724264706,0.714052288,0.706871345,0.703947368,0.691071429,0.224177532
0.05,0.003,0.03,0.018157037,0.073539105,5,2,1.5,1.166666667,1.0875,1.083333333,1.053571429,0.964285714,0.927083333,0.922222222,0.9,0.865530303,0.838141026,0.809065934,0.779761905,0.753125,0.727941176,0.721405229,0.706871345,0.697368421,0.693452381,0.206634407
0.05,0.005,0.01,0.022229235,0.070153803,7,2.625,2.166666667,1.791666667,1.475,1.45,1.345238095,1.263392857,1.21875,1.180555556,1.147727273,1.143939394,1.115384615,1.107142857,1.141666667,1.159375,1.170036765,1.160130719,1.141812865,1.103289474,1.070238095,0.206021638
0.05,0.005,0.03,0.018806389,0.147297494,7,2.75,1.791666667,1.4375,1.275,1.108333333,0.982142857,0.924107143,0.881944444,0.819444444,0.775,0.785984848,0.798076923,0.81456044,0.780952381,0.761458333,0.739889706,0.740196078,0.750730994,0.742105263,0.730357143,0.255572848
0.09,0.001,0.01,0.005675058,0.023385881,5,1,1.208333333,1.270833333,1.025,0.891666667,0.80952381,0.723214286,0.673611111,0.655555556,0.606818182,0.564393939,0.576923077,0.548076923,0.519047619,0.50625,0.480698529,0.459150327,0.442982456,0.442105263,0.430952381,0.265461305
0.09,0.001,0.03,0.011570838,0.028458921,6,1.25,1.083333333,0.9375,0.875,0.816666667,0.755952381,0.691964286,0.638888889,0.633333333,0.611363636,0.585227273,0.557692308,0.539835165,0.520238095,0.502083333,0.488970588,0.47875817,0.467836257,0.457236842,0.453571429,0.310150417
0.09,0.003,0.01,0.004068852,0.027430615,10,4.625,3.875,3.104166667,2.75,2.616666667,2.380952381,2.214285714,2.038194444,1.95,1.870454545,1.846590909,1.796474359,1.73489011,1.713095238,1.695833333,1.659926471,1.620915033,1.597222222,1.557894737,1.511309524,0.184641954
0.09,0.003,0.03,0.00728011,0.019443744,9,3.75,2.75,2.395833333,2.175,2.083333333,2.071428571,2.0625,2.128472222,2.119444444,2.088636364,2.015151515,1.953525641,1.914835165,1.873809524,1.840625,1.799632353,1.743464052,1.677631579,1.617763158,1.555952381,0.17780574
0.09,0.005,0.01,0.004472963,0.024965658,10,5.875,4.916666667,3.958333333,3.4625,3.225,3.113095238,3.03125,3.017361111,3.008333333,2.918181818,2.774621212,2.623397436,2.482142857,2.357142857,2.239583333,2.129595588,2.035130719,1.948830409,1.872368421,1.8,0.145373064
0.09,0.005,0.03,0.007307711,0.035533381,9,3.625,3.458333333,3.4375,3.325,3.2,2.970238095,2.727678571,2.618055556,2.541666667,2.520454545,2.446969697,2.363782051,2.31456044,2.23452381,2.141666667,2.061580882,1.983660131,1.904239766,1.8375,1.777380952,0.148785437
0.1,0.001,0.01,0.007053413,0.012778549,5,2.125,1.583333333,1.3125,1.1625,1.033333333,1.095238095,1.035714286,0.982638889,0.913888889,0.854545455,0.797348485,0.759615385,0.732142857,0.723809524,0.720833333,0.714154412,0.709150327,0.699561404,0.692763158,0.680357143,0.20552088
0.1,0.001,0.03,0.001162082,0.027775338,4,0.375,0.541666667,0.583333333,0.475,0.491666667,0.446428571,0.522321429,0.496527778,0.494444444,0.497727273,0.496212121,0.511217949,0.510989011,0.5,0.489583333,0.484375,0.475490196,0.467836257,0.459210526,0.460119048,0.290293677
0.1,0.003,0.01,0.007071068,0.015199354,13,6.5,5.083333333,4.5625,4.025,3.883333333,3.785714286,3.71875,3.5625,3.338888889,3.127272727,2.924242424,2.737179487,2.576923077,2.417857143,2.28125,2.153492647,2.046568627,1.946637427,1.851973684,1.77202381,0.168185857
0.1,0.003,0.03,0.008294171,0.023028439,8,3.625,3.833333333,3.75,3.575,3.35,3.017857143,2.839285714,2.753472222,2.666666667,2.559090909,2.46969697,2.360576923,2.255494505,2.178571429,2.0875,2.004595588,1.927287582,1.845760234,1.771710526,1.699404762,0.132077923
0.1,0.005,0.01,0.008062258,0.019770115,16,8.875,6.458333333,6.479166667,5.825,5.433333333,5.113095238,4.772321429,4.34375,3.994444444,3.659090909,3.403409091,3.155448718,2.957417582,2.773809524,2.625,2.485294118,2.358660131,2.248538012,2.153289474,2.061309524,0.164650197
0.1,0.005,0.03,0.00125,0.022270049,13,7.625,5.791666667,5.520833333,5.15,4.825,4.511904762,4.236607143,4.006944444,3.755555556,3.559090909,3.325757576,3.110576923,2.918956044,2.751190476,2.601041667,2.448529412,2.334150327,2.220760234,2.129605263,2.04047619,0.147956526
0.11,0.001,0.01,0.001196703,0.003021129,8,2.25,2.625,2.354166667,2.4,2.216666667,2.172619048,2.040178571,1.881944444,1.741666667,1.604545455,1.481060606,1.392628205,1.287087912,1.213095238,1.140625,1.079044118,1.020424837,0.972222222,0.922368421,0.879761905,0.196680496
0.11,0.001,0.03,0.013818991,0.016524863,5,1.25,1.291666667,1.145833333,1.075,1.141666667,1.05952381,1.008928571,0.982638889,0.969444444,0.936363636,0.903409091,0.879807692,0.846153846,0.819047619,0.788541667,0.764705882,0.743464052,0.725146199,0.711184211,0.68452381,0.210729947
0.11,0.003,0.01,0.002,0.001811642,22,15.375,12.20833333,9.625,7.85,6.566666667,5.619047619,4.915178571,4.371527778,3.927777778,3.584090909,3.295454545,3.03525641,2.81456044,2.619047619,2.45625,2.313419118,2.191176471,2.073099415,1.971710526,1.879761905,0.18228163
0.11,0.003,0.03,0.008091971,0.010532324,14,8.75,7.208333333,6.166666667,5.4625,5.05,4.785714286,4.450892857,4.170138889,3.811111111,3.490909091,3.21780303,2.980769231,2.789835165,2.605952381,2.452083333,2.317095588,2.191993464,2.082602339,1.978947368,1.889285714,0.152418057
0.11,0.005,0.01,0.003535534,0.00640244,29,19.5,13.95833333,10.33333333,8.3,6.958333333,5.946428571,5.191964286,4.600694444,4.111111111,3.756818182,3.454545455,3.189102564,2.961538462,2.767857143,2.602083333,2.464154412,2.338235294,2.220760234,2.118421053,2.025595238,0.210450982
0.11,0.005,0.03,0,0.000204918,17,13.125,10.875,9.125,7.6875,6.625,5.755952381,5.0625,4.496527778,4.072222222,3.709090909,3.416666667,3.161858974,2.943681319,2.755952381,2.59375,2.441176471,2.318627451,2.206871345,2.108552632,2.017261905,0.149782121
0.15,0.001,0.01,0.003988137,0.045402589,4,0.625,0.583333333,0.479166667,0.4875,0.508333333,0.494047619,0.464285714,0.420138889,0.386111111,0.368181818,0.346590909,0.333333333,0.315934066,0.303571429,0.298958333,0.290441176,0.281862745,0.274853801,0.267763158,0.257142857,0.339369867
0.15,0.001,0.03,0.00663698,0.038559118,4,0.25,0.375,0.479166667,0.425,0.45,0.410714286,0.397321429,0.375,0.358333333,0.345454545,0.321969697,0.299679487,0.284340659,0.269047619,0.270833333,0.261029412,0.263888889,0.255847953,0.242763158,0.239880952,0.378240883
0.15,0.003,0.01,0.008084622,0.041338602,9,4.5,3.875,3.229166667,2.7,2.366666667,2.083333333,1.901785714,1.760416667,1.761111111,1.652272727,1.596590909,1.528846154,1.475274725,1.458333333,1.410416667,1.387867647,1.370915033,1.366959064,1.367763158,1.367857143,0.183073524
0.15,0.003,0.03,0.008994675,0.048565388,7,4.375,3.5,2.8125,2.4125,2.1,1.946428571,1.767857143,1.701388889,1.652777778,1.615909091,1.537878788,1.471153846,1.417582418,1.364285714,1.315625,1.287683824,1.263071895,1.251461988,1.232894737,1.211904762,0.158235343
0.15,0.005,0.01,0.009233761,0.040755794,11,6.125,5.083333333,4.041666667,3.525,3.166666667,2.970238095,2.78125,2.614583333,2.483333333,2.393181818,2.409090909,2.435897436,2.432692308,2.460714286,2.41875,2.329044118,2.254901961,2.188596491,2.113157895,2.066666667,0.15874444
0.15,0.005,0.03,0.021914537,0.039424778,10,4.125,3.75,3.645833333,3.3625,3.266666667,3.053571429,2.866071429,2.71875,2.583333333,2.515909091,2.5,2.475961538,2.461538462,2.413095238,2.402083333,2.316176471,2.223856209,2.145467836,2.070394737,1.995238095,0.154103513
0.05,0.001,0.01,0.011545741,0.06235532,5,2.125,1.333333333,1.145833333,0.9,0.758333333,0.654761905,0.571428571,0.506944444,0.458333333,0.422727273,0.393939394,0.375,0.358516484,0.34047619,0.327083333,0.325367647,0.315359477,0.30628655,0.297368421,0.288095238,0.290626906
0.05,0.001,0.03,0.006015679,0.065994743,4,1.25,0.875,0.895833333,0.8,0.7,0.642857143,0.651785714,0.635416667,0.583333333,0.536363636,0.503787879,0.47275641,0.443681319,0.419047619,0.397916667,0.384191176,0.367647059,0.353070175,0.339473684,0.326785714,0.256756754
0.05,0.003,0.01,0.011469767,0.062981435,7,3.125,1.875,1.520833333,1.3625,1.233333333,1.125,1.075892857,1,0.916666667,0.859090909,0.840909091,0.815705128,0.79532967,0.770238095,0.758333333,0.748161765,0.727941176,0.714912281,0.715131579,0.70952381,0.243991679
