Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.1,0.005,0.03,0.010711867,0.04559315,7,3.125,2.375,2.1875,1.9875,1.825,1.720238095,1.616071429,1.524305556,1.452777778,1.434090909,1.433712121,1.424679487,1.410714286,1.410714286,1.430208333,1.413602941,1.397058824,1.390350877,1.372368421,1.357142857,0.173748851
0.11,0.001,0.01,0.000329239,0.054885965,3,0.75,0.333333333,0.333333333,0.2625,0.266666667,0.267857143,0.294642857,0.28125,0.272222222,0.268181818,0.274621212,0.282051282,0.29532967,0.295238095,0.29375,0.286764706,0.279411765,0.275584795,0.269736842,0.266071429,0.327920919
0.11,0.001,0.03,0.00195991,0.039642906,3,0.25,0.458333333,0.333333333,0.3125,0.291666667,0.31547619,0.330357143,0.302083333,0.297222222,0.284090909,0.272727273,0.262820513,0.256868132,0.251190476,0.25,0.246323529,0.24754902,0.240497076,0.238815789,0.232142857,0.345861282
0.11,0.003,0.01,0.007001984,0.044015345,8,3.625,2.541666667,2.145833333,1.8,1.616666667,1.470238095,1.334821429,1.256944444,1.236111111,1.218181818,1.193181818,1.133012821,1.111263736,1.107142857,1.102083333,1.094669118,1.076797386,1.05628655,1.042105263,1.026785714,0.215118576
0.11,0.003,0.03,0.019719689,0.052518461,6,2.75,2.791666667,2.291666667,1.925,1.883333333,1.68452381,1.607142857,1.506944444,1.394444444,1.325,1.270833333,1.203525641,1.151098901,1.102380952,1.047916667,1.015625,0.982026144,0.962719298,0.957894737,0.945833333,0.167599749
0.11,0.005,0.01,0.003292694,0.049068473,9,4.625,3.416666667,2.833333333,2.4375,2.208333333,2.077380952,1.915178571,1.798611111,1.705555556,1.611363636,1.568181818,1.530448718,1.534340659,1.53452381,1.559375,1.547794118,1.579248366,1.55994152,1.525,1.485119048,0.183475405
0.11,0.005,0.03,0.029681644,0.049215567,8,4.5,3.375,2.770833333,2.4375,2.158333333,2.005952381,1.915178571,1.868055556,1.761111111,1.759090909,1.727272727,1.671474359,1.616758242,1.607142857,1.589583333,1.578125,1.535130719,1.505116959,1.492763158,1.463095238,0.165502913
0.15,0.001,0.01,0.000335927,0.003811704,6,1.625,1.875,1.916666667,1.7625,1.716666667,1.589285714,1.473214286,1.371527778,1.277777778,1.179545455,1.100378788,1.02724359,0.962912088,0.895238095,0.844791667,0.796875,0.750816993,0.716374269,0.675657895,0.645238095,0.198657665
0.15,0.001,0.03,0.003059916,0.006103278,4,0.75,0.875,0.770833333,0.725,0.791666667,0.767857143,0.75,0.78125,0.816666667,0.795454545,0.787878788,0.780448718,0.754120879,0.744047619,0.722916667,0.693933824,0.670751634,0.644736842,0.622368421,0.59702381,0.21229219
0.15,0.003,0.01,0.002692582,0.001460046,23,14.75,11.79166667,9.333333333,7.4125,6.158333333,5.273809524,4.589285714,4.086805556,3.663888889,3.329545455,3.037878788,2.802884615,2.604395604,2.422619048,2.278125,2.142463235,2.019607843,1.91374269,1.823026316,1.733928571,0.197989392
0.15,0.003,0.03,0.008544004,0.007131318,13,7.5,7.041666667,6.416666667,6.1375,5.475,4.94047619,4.415178571,3.951388889,3.583333333,3.297727273,3.03219697,2.801282051,2.59478022,2.422619048,2.273958333,2.143382353,2.022875817,1.919590643,1.828289474,1.742857143,0.146825017
0.15,0.005,0.01,0.00372678,0.004895649,23,17.375,13.33333333,10.02083333,7.9125,6.583333333,5.642857143,4.919642857,4.340277778,3.911111111,3.545454545,3.248106061,3.004807692,2.781593407,2.602380952,2.44375,2.302389706,2.174019608,2.064327485,1.9625,1.875,0.183936405
0.15,0.005,0.03,0.007603453,0.014028569,15,9.125,8.125,7.4375,6.675,5.841666667,5.273809524,4.700892857,4.215277778,3.802777778,3.475,3.189393939,2.955128205,2.741758242,2.564285714,2.4125,2.275735294,2.156045752,2.044590643,1.946052632,1.856547619,0.153352339
0.05,0.001,0.01,0.001550606,0.103924311,4,1.75,1.083333333,0.75,0.6125,0.491666667,0.44047619,0.392857143,0.354166667,0.325,0.3,0.278409091,0.270833333,0.260989011,0.251190476,0.24375,0.232536765,0.223039216,0.214181287,0.205921053,0.208333333,0.310337732
0.05,0.001,0.03,0.004565596,0.188267232,4,1.5,1.083333333,0.770833333,0.625,0.508333333,0.428571429,0.383928571,0.350694444,0.322222222,0.304545455,0.287878788,0.274038462,0.260989011,0.248809524,0.241666667,0.232536765,0.225490196,0.222953216,0.213157895,0.206547619,0.31517082
0.05,0.003,0.01,0.002519809,0.105503295,4,1.5,0.958333333,0.916666667,0.875,0.766666667,0.68452381,0.651785714,0.618055556,0.572222222,0.565909091,0.554924242,0.52724359,0.506868132,0.489285714,0.489583333,0.481617647,0.465686275,0.463450292,0.464473684,0.460119048,0.235122409
0.05,0.003,0.03,0.006961922,0.100886259,5,2.125,1.291666667,1.083333333,0.9,0.8,0.755952381,0.696428571,0.652777778,0.602777778,0.559090909,0.517045455,0.482371795,0.464285714,0.458333333,0.45625,0.451286765,0.456699346,0.453947368,0.443421053,0.435119048,0.261975046
0.05,0.005,0.01,0.004121047,0.105982411,5,1.75,1.541666667,1.291666667,1.175,1.008333333,0.928571429,0.870535714,0.829861111,0.797222222,0.754545455,0.746212121,0.732371795,0.743131868,0.725,0.713541667,0.700367647,0.693627451,0.67251462,0.667105263,0.657142857,0.217406259
