Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.15,0.005,0.01,0.056608303,0.102720555,12,5.375,4.25,3.4375,3.1625,2.9,2.660714286,2.53125,2.347222222,2.252777778,2.25,2.168560606,2.16025641,2.135989011,2.114285714,2.060416667,2.028492647,2.005718954,1.994152047,2.024342105,2.008928571,0.187887203
0.05,0.001,0.01,0.003130495,0.002374775,12,7.375,7.041666667,5.729166667,5.3,4.8,4.410714286,4.022321429,3.701388889,3.413888889,3.154545455,2.910984848,2.709935897,2.535714286,2.369047619,2.233333333,2.113051471,2.001633987,1.897660819,1.807894737,1.723809524,0.144141099
0.05,0.003,0.01,0.00235606,0.002574856,20,15.25,12.70833333,10.39583333,8.525,7.15,6.119047619,5.392857143,4.826388889,4.352777778,3.981818182,3.664772727,3.384615385,3.146978022,2.945238095,2.779166667,2.635110294,2.508169935,2.395467836,2.309868421,2.236904762,0.157842796
0.05,0.005,0.01,0.00559017,0.004579583,28,18.625,13.79166667,10.5,8.475,7.033333333,5.988095238,5.308035714,4.756944444,4.405555556,4.047727273,3.765151515,3.546474359,3.447802198,3.353571429,3.226041667,3.142463235,3.017156863,2.923976608,2.739473684,2.528571429,0.196323091
0.1,0.001,0.01,0.006244436,0.05188877,6,1.125,1.166666667,1.125,0.95,0.85,0.767857143,0.696428571,0.625,0.594444444,0.570454545,0.534090909,0.530448718,0.512362637,0.485714286,0.471875,0.455882353,0.441993464,0.433479532,0.421052632,0.414285714,0.312955797
0.1,0.003,0.01,0.040031238,0.051788331,12,4.5,4,3.229166667,2.8125,2.541666667,2.363095238,2.200892857,2.104166667,2.033333333,1.95,1.886363636,1.834935897,1.78021978,1.728571429,1.6875,1.657169118,1.632352941,1.604532164,1.588815789,1.570833333,0.211617387
0.1,0.005,0.01,0.030233467,0.056113228,15,7.375,6.041666667,4.9375,4.3375,3.891666667,3.636904762,3.433035714,3.329861111,3.230555556,3.222727273,3.142045455,3.113782051,3.023351648,3.010714286,3.005208333,3.011948529,3.027777778,3.01754386,3.020394737,2.947619048,0.169001129
0.15,0.001,0.01,0.015583648,0.100976637,5,0.375,0.458333333,0.4375,0.45,0.475,0.410714286,0.392857143,0.368055556,0.344444444,0.327272727,0.318181818,0.301282051,0.287087912,0.273809524,0.266666667,0.250919118,0.240196078,0.229532164,0.222368421,0.216666667,0.429336092
0.15,0.003,0.01,0.021407728,0.100587453,10,3.375,2.291666667,2.020833333,1.975,1.816666667,1.648809524,1.544642857,1.489583333,1.444444444,1.395454545,1.339015152,1.298076923,1.273351648,1.233333333,1.203125,1.182904412,1.152777778,1.130116959,1.118421053,1.105357143,0.243673144
0.15,0.005,0.01,0.050119856,0.096487161,12,5.625,4.583333333,3.833333333,3.3875,2.916666667,2.761904762,2.714285714,2.506944444,2.338888889,2.261363636,2.238636364,2.205128205,2.171703297,2.119047619,2.084375,2.076286765,2.032679739,1.997807018,1.984210526,1.96547619,0.182358151
0.05,0.001,0.01,0.0026,0.003147925,12,6.125,5.625,5.416666667,5.1125,4.791666667,4.535714286,4.178571429,3.822916667,3.480555556,3.197727273,2.943181818,2.729166667,2.534340659,2.371428571,2.228125,2.102022059,1.983660131,1.883040936,1.794736842,1.70952381,0.148947047
0.05,0.003,0.01,0.001414214,0.001357697,30,18,13.83333333,10.89583333,8.7,7.208333333,6.196428571,5.415178571,4.822916667,4.330555556,3.952272727,3.643939394,3.384615385,3.156593407,2.972619048,2.797916667,2.640625,2.520424837,2.409356725,2.330921053,2.253571429,0.212065937
0.05,0.005,0.01,0.00559017,0.006640806,26,19.25,14.125,10.54166667,8.4125,7.008333333,6.035714286,5.285714286,4.743055556,4.336111111,4.027272727,3.731060606,3.541666667,3.416208791,3.307142857,3.225,3.098345588,3.003267974,2.923245614,2.751973684,2.530952381,0.184013173
0.1,0.001,0.01,0.004608695,0.055863425,5,0.875,1,1.0625,0.9375,0.875,0.773809524,0.736607143,0.704861111,0.669444444,0.631818182,0.604166667,0.583333333,0.550824176,0.535714286,0.516666667,0.5,0.486111111,0.466374269,0.448026316,0.435714286,0.27183558
0.1,0.003,0.01,0.002899321,0.056718185,9,4.375,4.125,3.479166667,3.125,2.775,2.541666667,2.370535714,2.225694444,2.136111111,2.05,1.956439394,1.866987179,1.803571429,1.766666667,1.726041667,1.684742647,1.654411765,1.630847953,1.602631579,1.586309524,0.162215286
0.1,0.005,0.01,0.001287697,0.047163209,13,7.375,6.166666667,4.958333333,4.4375,3.966666667,3.696428571,3.4375,3.246527778,3.075,2.979545455,2.863636364,2.783653846,2.798076923,2.842857143,2.95625,2.979779412,3.028594771,3.071637427,3.1125,3.066071429,0.151440621
0.15,0.001,0.01,0.006004597,0.106677083,4,0,0.333333333,0.3125,0.4,0.391666667,0.392857143,0.375,0.375,0.341666667,0.336363636,0.316287879,0.310897436,0.296703297,0.294047619,0.283333333,0.277573529,0.265522876,0.260964912,0.253289474,0.253571429,0.397196617
0.15,0.003,0.01,0.06016987,0.099496272,10,3.75,2.5,2.3125,2.1125,1.95,1.708333333,1.584821429,1.496527778,1.438888889,1.413636364,1.346590909,1.293269231,1.244505495,1.228571429,1.195833333,1.1875,1.160947712,1.138888889,1.138815789,1.119047619,0.236288318
0.15,0.005,0.01,0.072258218,0.098556507,13,6.375,4.541666667,3.541666667,2.9125,2.691666667,2.625,2.517857143,2.354166667,2.286111111,2.252272727,2.21780303,2.166666667,2.118131868,2.1,2.085416667,2.082720588,2.079248366,2.091374269,2.092105263,2.036309524,0.196470531
0.05,0.001,0.01,0.002242903,0.001880047,12,7.875,7.833333333,7.166666667,6.225,5.65,4.988095238,4.433035714,3.972222222,3.597222222,3.270454545,3.003787879,2.775641026,2.582417582,2.410714286,2.259375,2.120404412,2.008169935,1.904239766,1.807894737,1.720833333,0.133921834
0.05,0.003,0.01,0.001414214,0.001306524,29,18.25,14.25,10.8125,8.6625,7.208333333,6.172619048,5.401785714,4.791666667,4.316666667,3.947727273,3.619318182,3.354166667,3.134615385,2.945238095,2.784375,2.654411765,2.526960784,2.409356725,2.305921053,2.223214286,0.206007789
0.05,0.005,0.01,0,0.000701193,32,20,14.125,10.64583333,8.5375,7.083333333,6.077380952,5.352678571,4.770833333,4.363888889,4.027272727,3.746212121,3.573717949,3.461538462,3.373809524,3.248958333,3.143382353,3.033496732,2.933479532,2.760526316,2.528571429,0.215071955
0.1,0.001,0.01,0.011608333,0.050636153,5,0.625,0.75,0.833333333,0.85,0.758333333,0.696428571,0.674107143,0.635416667,0.616666667,0.602272727,0.566287879,0.538461538,0.508241758,0.501190476,0.48125,0.466911765,0.450163399,0.445906433,0.433552632,0.42202381,0.296638232
0.1,0.003,0.01,0.012859432,0.0520165,10,5.125,3.958333333,3.395833333,3.075,2.791666667,2.541666667,2.34375,2.180555556,2.033333333,1.952272727,1.882575758,1.78525641,1.743131868,1.70952381,1.660416667,1.639705882,1.607843137,1.579678363,1.556578947,1.535119048,0.178261885
0.1,0.005,0.01,0.020640707,0.053826409,13,7.25,5.375,4.541666667,4.1375,3.783333333,3.583333333,3.339285714,3.201388889,3.136111111,3.002272727,2.90530303,2.916666667,2.96978022,3.013095238,3.029166667,3.034926471,3.058006536,3.087719298,3.078289474,3.039880952,0.15387761
0.15,0.001,0.01,0.00676503,0.102670781,5,0.75,0.708333333,0.604166667,0.5375,0.483333333,0.422619048,0.392857143,0.34375,0.330555556,0.311363636,0.293560606,0.291666667,0.278846154,0.266666667,0.254166667,0.245404412,0.245915033,0.241959064,0.230921053,0.226785714,0.401272169
0.15,0.003,0.01,0.031629101,0.101404675,11,3.875,3.166666667,2.75,2.325,2.058333333,1.863095238,1.763392857,1.649305556,1.55,1.479545455,1.418560606,1.350961538,1.311813187,1.276190476,1.259375,1.238970588,1.205882353,1.18128655,1.163815789,1.163690476,0.238866199
0.15,0.005,0.01,0.085057004,0.104041659,13,4.5,3.833333333,3.5625,3.025,2.841666667,2.672619048,2.53125,2.402777778,2.336111111,2.247727273,2.151515152,2.118589744,2.108516484,2.105952381,2.088541667,2.057904412,2.049019608,2.02119883,2.014473684,1.98452381,0.204231613
0.05,0.001,0.01,0.001776584,0.002204124,12,7.25,6.125,5.729166667,5.275,4.783333333,4.428571429,4.035714286,3.690972222,3.377777778,3.104545455,2.871212121,2.666666667,2.491758242,2.328571429,2.188541667,2.067095588,1.959150327,1.861111111,1.775657895,1.695238095,0.146869685
0.05,0.003,0.01,0.004716991,0.005409175,24,16,13.375,10.5625,8.4625,7.1,6.142857143,5.348214286,4.770833333,4.316666667,3.925,3.619318182,3.346153846,3.131868132,2.935714286,2.753125,2.594669118,2.474673203,2.373538012,2.283552632,2.217261905,0.182186079
0.05,0.005,0.01,0.003535534,0.004697902,27,18.375,14.33333333,10.52083333,8.425,7.016666667,6.041666667,5.308035714,4.729166667,4.327777778,3.979545455,3.759469697,3.540064103,3.406593407,3.325,3.207291667,3.081801471,3.007352941,2.895467836,2.742763158,2.529761905,0.190741827
0.1,0.001,0.01,0.000653354,0.051308262,5,1.25,1.25,1.083333333,0.875,0.866666667,0.738095238,0.674107143,0.614583333,0.569444444,0.540909091,0.505681818,0.495192308,0.486263736,0.470238095,0.448958333,0.435661765,0.424019608,0.412280702,0.408552632,0.398214286,0.27859495
0.1,0.003,0.01,0.026923596,0.052055395,11,4.5,3.458333333,2.979166667,2.625,2.425,2.285714286,2.142857143,2.038194444,1.958333333,1.877272727,1.820075758,1.770833333,1.730769231,1.692857143,1.665625,1.648897059,1.653594771,1.64619883,1.644736842,1.652380952,0.202892731
0.1,0.005,0.01,0.021428571,0.044879105,14,7.125,5.458333333,4.5,4.0625,3.75,3.696428571,3.388392857,3.232638889,3.075,2.956818182,2.933712121,2.894230769,2.929945055,2.982142857,3.003125,3.030330882,3.060457516,3.064327485,3.073026316,3.017857143,0.164253187
0.15,0.001,0.01,0.001461699,0.105628936,4,0.25,0.625,0.479166667,0.4375,0.4,0.416666667,0.379464286,0.381944444,0.363888889,0.352272727,0.34280303,0.325320513,0.315934066,0.303571429,0.29375,0.287683824,0.285130719,0.274853801,0.270394737,0.261309524,0.362100553
0.15,0.003,0.01,0.102771591,0.102821485,13,4.375,3,2.625,2.5,2.191666667,2.005952381,1.803571429,1.680555556,1.619444444,1.531818182,1.479166667,1.421474359,1.385989011,1.333333333,1.2875,1.257352941,1.233660131,1.206871345,1.188815789,1.166071429,0.263727826
0.15,0.005,0.01,0.097700115,0.097597468,13,5.75,4.125,3.604166667,3.1875,2.8,2.636904762,2.553571429,2.420138889,2.297222222,2.202272727,2.138257576,2.078525641,2.034340659,2.042857143,2.057291667,2.074448529,2.075163399,2.071637427,2.068421053,2.025,0.199255948
0.05,0.001,0.01,0.00130162,0.004146895,12,6.75,6.083333333,5.729166667,5.2875,4.825,4.476190476,4.098214286,3.756944444,3.466666667,3.2,2.960227273,2.748397436,2.56456044,2.397619048,2.246875,2.124080882,2.011437908,1.908625731,1.818421053,1.7375,0.146001812
0.05,0.003,0.01,0.004031129,0.004222544,25,16.375,13.08333333,10.66666667,8.75,7.275,6.214285714,5.46875,4.861111111,4.352777778,3.970454545,3.664772727,3.397435897,3.160714286,2.963095238,2.796875,2.658088235,2.51879085,2.405701754,2.323026316,2.251785714,0.186347906
0.05,0.005,0.01,0.005,0.004449314,32,19.75,14,10.52083333,8.55,7.058333333,6.041666667,5.3125,4.788194444,4.416666667,4.081818182,3.776515152,3.556089744,3.464285714,3.357142857,3.265625,3.139705882,3.035130719,2.912280702,2.752631579,2.52797619,0.215768066
0.1,0.001,0.01,0.005678413,0.059908115,5,1,0.833333333,0.6875,0.7,0.7,0.613095238,0.638392857,0.635416667,0.608333333,0.618181818,0.589015152,0.572115385,0.56043956,0.547619048,0.528125,0.508272059,0.499183007,0.485380117,0.467105263,0.455952381,0.289897755
0.1,0.003,0.01,0.046233215,0.052998523,12,6.25,4.458333333,3.708333333,3.1625,2.783333333,2.529761905,2.352678571,2.208333333,2.075,1.975,1.859848485,1.794871795,1.744505495,1.694047619,1.658333333,1.632352941,1.602941176,1.573830409,1.548684211,1.525595238,0.199540112
0.1,0.005,0.01,0.010918893,0.048211328,14,8.875,6.583333333,5.25,4.225,4.025,3.732142857,3.459821429,3.284722222,3.055555556,2.963636364,2.910984848,2.810897436,2.79532967,2.875,2.935416667,2.993566176,3.039215686,3.081140351,3.107894737,3.066071429,0.157180225
0.15,0.001,0.01,0.000252312,0.199308962,4,0.5,0.5,0.354166667,0.325,0.291666667,0.244047619,0.245535714,0.225694444,0.230555556,0.213636364,0.210227273,0.205128205,0.197802198,0.191666667,0.179166667,0.177389706,0.169117647,0.162280702,0.159868421,0.151190476,0.447720716
0.15,0.003,0.01,0.047055251,0.100531284,10,3.875,3.583333333,2.875,2.425,2.141666667,1.994047619,1.852678571,1.743055556,1.630555556,1.543181818,1.498106061,1.463141026,1.449175824,1.382142857,1.353125,1.304227941,1.272058824,1.274853801,1.248026316,1.230357143,0.212139766
0.15,0.005,0.01,0.042260405,0.096348655,12,5.125,4,3.520833333,3.1,2.825,2.642857143,2.651785714,2.472222222,2.35,2.272727273,2.253787879,2.177884615,2.122252747,2.120238095,2.113541667,2.065257353,2.046568627,2.026315789,1.997368421,1.976190476,0.187911552
0.05,0.001,0.01,0.001581139,0.003596396,13,6.75,5.208333333,4.958333333,4.7,4.6,4.31547619,3.977678571,3.732638889,3.447222222,3.188636364,2.950757576,2.743589744,2.559065934,2.396428571,2.253125,2.122242647,2.003267974,1.901315789,1.810526316,1.723809524,0.161807367
0.05,0.003,0.01,0.002692582,0.001658009,29,19.25,14.75,11.125,8.8375,7.308333333,6.267857143,5.482142857,4.850694444,4.383333333,3.997727273,3.664772727,3.386217949,3.156593407,2.954761905,2.783333333,2.634191176,2.511437908,2.395467836,2.306578947,2.23452381,0.202400233
0.05,0.005,0.01,0.00559017,0.006523154,26,18.375,14.41666667,10.625,8.3375,7,6.029761905,5.330357143,4.71875,4.330555556,4,3.768939394,3.554487179,3.364010989,3.295238095,3.204166667,3.125,3.013071895,2.927631579,2.746710526,2.530357143,0.184799259
0.1,0.001,0.01,0.005833068,0.051237573,5,1.25,1.125,0.895833333,0.825,0.791666667,0.68452381,0.651785714,0.628472222,0.586111111,0.554545455,0.526515152,0.493589744,0.472527473,0.453571429,0.439583333,0.421875,0.410947712,0.399122807,0.382894737,0.378571429,0.287817208
0.1,0.003,0.01,0.004626689,0.054332597,11,5,4.125,3.625,3.1375,2.766666667,2.577380952,2.441964286,2.253472222,2.127777778,2.002272727,1.901515152,1.817307692,1.784340659,1.735714286,1.685416667,1.643382353,1.60620915,1.574561404,1.544078947,1.524404762,0.190068192
0.1,0.005,0.01,0.00550169,0.052723392,13,6.75,5.708333333,4.75,4.35,3.9,3.625,3.433035714,3.166666667,3.077777778,2.995454545,2.939393939,2.883012821,2.945054945,3.029761905,3.015625,3.035845588,3.048202614,3.093567251,3.036842105,3.023809524,0.15328854
0.15,0.001,0.01,0.005143462,0.101597244,5,0.25,0.583333333,0.5,0.4625,0.416666667,0.369047619,0.34375,0.326388889,0.319444444,0.311363636,0.299242424,0.290064103,0.273351648,0.260714286,0.254166667,0.242647059,0.241013072,0.239035088,0.238815789,0.242857143,0.436132653
0.15,0.003,0.01,0.022396246,0.104191205,9,4,2.958333333,2.5625,2.4125,2.258333333,2.107142857,1.964285714,1.854166667,1.736111111,1.663636364,1.596590909,1.549679487,1.489010989,1.433333333,1.402083333,1.369485294,1.325980392,1.313596491,1.288815789,1.263095238,0.193345974
0.15,0.005,0.01,0.019610094,0.098137348,12,5.5,4.75,3.9375,3.325,3.033333333,2.886904762,2.705357143,2.555555556,2.422222222,2.281818182,2.210227273,2.169871795,2.129120879,2.10952381,2.115625,2.103860294,2.070261438,2.023391813,2.004605263,1.986309524,0.18093956
0.05,0.001,0.01,0.001943067,0.004104903,12,8.125,6.791666667,5.666666667,4.8375,4.383333333,4.148809524,3.950892857,3.645833333,3.363888889,3.113636364,2.882575758,2.689102564,2.516483516,2.364285714,2.235416667,2.115808824,2.001633987,1.904239766,1.813157895,1.732738095,0.145838728
0.05,0.003,0.01,0.004716991,0.004271795,23,18,14,10.79166667,8.675,7.258333333,6.196428571,5.410714286,4.805555556,4.338888889,3.95,3.625,3.366987179,3.145604396,2.951190476,2.773958333,2.614889706,2.486928105,2.391812865,2.301315789,2.208333333,0.171267804
0.05,0.005,0.01,0.005,0.004623174,31,18.75,14.66666667,10.77083333,8.4125,7.033333333,6.095238095,5.388392857,4.753472222,4.375,4.025,3.801136364,3.560897436,3.421703297,3.370238095,3.273958333,3.180147059,3.037581699,2.937865497,2.755921053,2.528571429,0.210685912
0.1,0.001,0.01,0.000446226,0.054771812,4,1,0.875,0.770833333,0.7,0.641666667,0.720238095,0.674107143,0.645833333,0.619444444,0.590909091,0.554924242,0.540064103,0.519230769,0.497619048,0.479166667,0.462316176,0.447712418,0.43494152,0.423026316,0.407142857,0.249934764
0.1,0.003,0.01,0.000353553,0.048139658,10,4.25,3.708333333,3,2.65,2.458333333,2.267857143,2.147321429,2.03125,1.95,1.872727273,1.823863636,1.783653846,1.737637363,1.70952381,1.697916667,1.683823529,1.649509804,1.638888889,1.648026316,1.642261905,0.187438163
0.1,0.005,0.01,0.012484558,0.053190138,13,7.375,5.875,5.25,4.4375,4.041666667,3.625,3.375,3.149305556,3.080555556,3.040909091,2.914772727,2.836538462,2.789835165,2.788095238,2.880208333,2.989889706,3.112745098,3.084795322,3.076315789,3.048214286,0.151565767
0.15,0.001,0.01,0.012460924,0.103855937,5,0.125,0.458333333,0.479166667,0.4,0.466666667,0.410714286,0.375,0.392361111,0.375,0.365909091,0.337121212,0.326923077,0.318681319,0.3,0.291666667,0.279411765,0.266339869,0.25877193,0.25,0.245833333,0.426515611
0.15,0.003,0.01,0.014861292,0.100319129,10,3.375,2.916666667,2.645833333,2.3,2.075,2.017857143,1.848214286,1.798611111,1.658333333,1.584090909,1.501893939,1.463141026,1.396978022,1.373809524,1.338541667,1.307904412,1.287581699,1.268274854,1.244078947,1.221428571,0.21918654
0.15,0.005,0.01,0.003173801,0.100372482,11,5.25,4.041666667,3.333333333,3.0625,2.808333333,2.660714286,2.53125,2.399305556,2.286111111,2.213636364,2.164772727,2.113782051,2.075549451,2.073809524,2.086458333,2.064338235,2.04248366,2.048976608,2.061842105,2.045833333,0.176381841
