File name,Search Radius,Resolution,Distance 1,Distance 2,Highest Vote,Layer 01 mean,Layer 02 mean,Layer 03 mean,Layer 04 mean,Layer 05 mean,Layer 06 mean,Layer 07 mean,Layer 08 mean,Layer 09 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
rack_9.json,0.08,0.005,0.275268989,0.326541285,176,102.75,101.4583333,90.77083333,83.55,75.44166667,69.01190476,62.87053571,57.88541667,53.71666667,50.12727273,46.69318182,43.78044872,41.18269231,38.97142857,37.003125,35.52297794,0,0,0,0,0.150848116
rack_9.json,0.09,0.001,0.615570797,0.615339451,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_9.json,0.09,0.003,0.237722288,0.315066453,111,49.375,43,42.83333333,40.2,37.125,34.45238095,32.41517857,30.79861111,29.56388889,28.61363636,28.01136364,27.28685897,26.73901099,26.0202381,25.18333333,24.37867647,23.55473856,22.90716374,0,0,0.162409296
rack_9.json,0.09,0.005,0.51189859,0.512039997,154,99.75,87.95833333,74.95833333,65.1125,57.33333333,51.39285714,45.99553571,41.64583333,38.29722222,35.58636364,33.29356061,31.41666667,0,0,0,0,0,0,0,0,0.188554373
rack_9.json,0.1,0.001,0.360414415,0.294823012,62,17.125,12.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67728721
rack_9.json,0.1,0.003,0.362730984,0.310724,110,43.25,37.95833333,39.39583333,37.6875,34.78333333,33.31547619,31.38392857,29.48958333,28.10277778,26.99090909,26.04356061,25.12820513,24.28708791,23.67738095,23.075,22.65349265,22.33986928,0,0,0,0.177544704
rack_9.json,0.1,0.005,0.503000961,0.503240105,154,102.5,91.66666667,79.41666667,70.175,61.89166667,55.10119048,49.58482143,45.29166667,41.74444444,38.90681818,36.31060606,34.16185897,32.36538462,30.86428571,0,0,0,0,0,0,0.16667008
rack_9.json,0.11,0.001,0.490695391,0.490623355,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_9.json,0.11,0.003,0.499305364,0.499405652,137,65.125,52,51.29166667,48.2375,44.40833333,41.00595238,37.69642857,34.87847222,32.325,30.04545455,28.24810606,0,0,0,0,0,0,0,0,0,0.227475782
rack_9.json,0.11,0.005,0.509907214,0.509643784,142,96,84.66666667,75.35416667,65.675,57.85833333,52.05357143,46.71875,42.30902778,38.89166667,35.975,33.51325758,31.60737179,29.94368132,28.53571429,0,0,0,0,0,0,0.164904931
rack_9.json,0.12,0.001,0.272949971,0.273030197,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_9.json,0.12,0.003,0.293840308,0.293576479,116,43,39.125,41.79166667,38.9375,35.98333333,33.6547619,31.34821429,29.46527778,27.85833333,26.72727273,25.67992424,24.5400641,23.71565934,0,0,0,0,0,0,0,0.215682735
rack_9.json,0.12,0.005,0.283114405,0.283161024,136,85.125,78.16666667,69.64583333,62.2375,57.35833333,53.9047619,50.91071429,48.3125,46.39722222,44.77045455,42.90719697,41.28205128,39.51098901,37.93452381,36.478125,35.24448529,33.96895425,32.83918129,32.00263158,31.27738095,0.12405652
rack_10.json,0.08,0.001,0.090927334,0.090823308,104,40.125,35.66666667,29.0625,24.05,21.375,21.26785714,21.23214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35042891
rack_10.json,0.08,0.003,0.082802053,0.082721203,202,97.125,86.125,87.75,84.4875,80.65,76.67857143,72.67857143,69.39583333,66.23888889,63.01136364,59.7405303,56.54807692,53.58653846,50.85238095,48.18541667,45.68382353,43.63316993,41.63961988,0,0,0.145742064
rack_10.json,0.08,0.005,0.088682467,0.088915807,289,172.625,163.5,144.75,130,118.025,106.2916667,96.15625,87.61111111,80.31666667,73.77272727,68.20643939,63.46634615,59.53571429,0,0,0,0,0,0,0,0.174806466
rack_10.json,0.09,0.001,0.208151339,0.208181673,101,24.5,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69296741
rack_10.json,0.09,0.003,0.088395588,0.088121847,190,99.875,94.04166667,87.70833333,81.8,75.83333333,70.94642857,66.73660714,62.39583333,58.575,54.79318182,51.51893939,48.49839744,45.87087912,43.50595238,41.2375,39.16544118,0,0,0,0,0.156700709
rack_10.json,0.09,0.005,0.076363146,0.075349145,259,152.25,148.625,138.75,123.7875,112.075,101.5952381,91.49553571,82.25347222,74.77222222,68.45227273,63.31439394,59.04487179,55.39148352,52.13452381,0,0,0,0,0,0,0.163619437
rack_10.json,0.1,0.001,0.068344568,0.068050816,99,23.625,26.125,21.95833333,22.7,20.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462328767
rack_10.json,0.1,0.003,0.068256721,0.068473117,186,123.625,103.1666667,95.33333333,89.55,85.03333333,79.55357143,74.11607143,69.45486111,64.97777778,61.00454545,57.01704545,53.46474359,50.30494505,47.28571429,44.71666667,42.38602941,40.21078431,38.39619883,0,0,0.132328087
rack_10.json,0.1,0.005,0.067694756,0.067837387,276,194.375,177.0833333,155.8333333,139.1375,123.5916667,109.6964286,97.83482143,88.40972222,80.23333333,73.92954545,68.27083333,63.50801282,59.4532967,55.825,0,0,0,0,0,0,0.156535189
rack_10.json,0.11,0.001,0.070779799,0.070589054,99,0,21.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819027921
rack_10.json,0.11,0.003,0.078677697,0.078701277,216,79.5,76.58333333,80.4375,75.375,69.175,65.02380952,60.95535714,57.27083333,54.06944444,51.42272727,49.04545455,46.85737179,44.69642857,0,0,0,0,0,0,0,0.210441758
rack_10.json,0.11,0.005,0.056868972,0.057065041,258,172.25,167.9583333,149.9166667,132.55,117.6833333,105.8690476,94.90178571,85.27430556,77.25277778,70.80227273,65.4905303,60.96955128,57.11813187,53.81309524,0,0,0,0,0,0,0.154504911
rack_10.json,0.12,0.001,0.239355343,0.239201545,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_10.json,0.12,0.003,0.047084817,0.04709948,194,111.125,91.125,92.27083333,87.825,84.19166667,79.02380952,73.64732143,68.73611111,65.01111111,61.63636364,58.1344697,54.81410256,51.8282967,48.86547619,46.08333333,43.60569853,41.48039216,39.47076023,0,0,0.139280291
rack_10.json,0.12,0.005,0.046589484,0.047004977,274,186.625,177.4166667,157.2916667,138.5875,122.525,110.3333333,98.92410714,89.08680556,80.98333333,74.34772727,68.73106061,63.98878205,59.95192308,56.29880952,0,0,0,0,0,0,0.155762203
rack_11.json,0.08,0.001,0.055222188,0.055186288,126,49.375,38.79166667,32.97916667,29.2125,26.39166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416184971
rack_11.json,0.08,0.003,0.058272549,0.058310268,268,154.875,128.0416667,124.8333333,118.0125,111.1916667,103.1309524,95.16964286,87.82638889,81.41666667,75.59772727,70.17045455,65.47435897,61.29807692,57.51071429,54.22708333,0,0,0,0,0,0.161759926
rack_11.json,0.08,0.005,0.062808359,0.062571421,381,223.25,224.7083333,194.0208333,167.7875,146.1,127.7559524,113.6651786,101.8645833,92.13611111,84.35,77.79166667,0,0,0,0,0,0,0,0,0,0.196957227
rack_11.json,0.09,0.001,0.153396657,0.057380524,125,27.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817661488
rack_11.json,0.09,0.003,0.046774886,0.047021607,262,131.125,117.5833333,118.1666667,109.2375,100.9333333,93.35714286,85.75892857,78.86458333,72.65,67.125,62.35795455,58.03365385,54.45192308,0,0,0,0,0,0,0,0.185599068
rack_11.json,0.09,0.005,0.0525632,0.052325719,325,225.875,207.5,181.0416667,155.7375,136.0416667,119.3452381,105.6919643,94.79861111,85.95833333,78.96818182,73.05871212,68.08333333,0,0,0,0,0,0,0,0,0.175004019
rack_11.json,0.1,0.001,0.044270645,0.044504694,123,31.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794188862
rack_11.json,0.1,0.003,0.04655631,0.046292969,218,131,123.375,111.9791667,105.8875,100.9166667,93.98214286,88.78571429,83.62847222,78.53888889,73.52727273,68.8655303,64.42628205,60.65247253,57.13452381,54.04270833,51.24264706,48.60130719,46.26608187,44.10131579,0,0.12786271
rack_11.json,0.1,0.005,0.041640005,0.041201904,345,252.5,225.9583333,196.2708333,169.525,147.525,131.2321429,116.6741071,105.28125,95.70833333,88.12954545,81.30681818,75.54487179,70.5,0,0,0,0,0,0,0,0.16419531
rack_11.json,0.11,0.001,0.028342371,0.028488665,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_11.json,0.11,0.003,0.017032029,0.017451195,259,141.5,117.5416667,114.0416667,107.6125,102.7833333,96.00595238,88.33035714,81.60069444,75.30555556,69.59090909,64.93181818,60.67948718,56.7967033,53.57619048,0,0,0,0,0,0,0.173907574
rack_11.json,0.11,0.005,0.030901294,0.030827415,350,244.75,218.4583333,188.3958333,165.5375,145.7666667,128.7797619,114.0758929,101.8159722,92.18611111,83.96136364,77.28030303,71.78044872,0,0,0,0,0,0,0,0,0.176519107
rack_11.json,0.12,0.001,0.040230461,0.040185719,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_11.json,0.12,0.003,0.020012246,0.019728157,237,132.125,126.4583333,118.9791667,115.5375,108.6916667,100.9880952,93.48660714,86.08680556,79.475,73.82272727,68.72916667,64.44070513,60.07142857,56.36309524,53.02916667,49.99632353,0,0,0,0,0.145820957
rack_11.json,0.12,0.005,0.022740712,0.020299386,321,222.375,206.5833333,188.4583333,167.925,148,132.672619,117.6741071,105.5069444,95.04166667,87.14318182,79.72348485,73.96634615,68.91620879,64.48214286,0,0,0,0,0,0,0.154366378
rack_12.json,0.08,0.001,0.418308319,0.710152188,51,13.75,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668852459
rack_12.json,0.08,0.003,0.703173663,0.701314832,87,38.25,34.79166667,37.60416667,35.5125,33.33333333,30.83928571,29.28571429,27.44097222,25.87777778,24.55909091,23.22159091,21.98237179,20.875,20.00357143,19.18958333,18.421875,17.6870915,0,0,0,0.159376974
rack_12.json,0.08,0.005,0.616444077,0.616409669,128,63.125,59.375,53.1875,47.275,43.575,40.36904762,37.22321429,34.77083333,32.74444444,30.84090909,29.28219697,28.01762821,26.90247253,25.99166667,0,0,0,0,0,0,0.188047271
rack_12.json,0.09,0.001,0.238406061,0.214143498,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_12.json,0.09,0.003,0.710024929,0.711722384,83,34.25,30.33333333,32.1875,29.45,27.40833333,26.03571429,24.50892857,22.78125,21.425,20.17954545,19.04545455,17.96314103,17.08653846,0,0,0,0,0,0,0,0.204607495
rack_12.json,0.09,0.005,0.617466841,0.617515949,114,60.25,54.91666667,49.91666667,44.475,41.11666667,38.00595238,35.09375,32.65277778,30.66111111,29.01818182,27.52272727,26.26923077,25.12225275,24.16547619,23.41979167,22.82169118,0,0,0,0,0.167788212
rack_12.json,0.1,0.001,0.71045964,0.71011704,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_12.json,0.1,0.003,0.29361829,0.68478775,81,35.875,33.41666667,32.02083333,32.1375,31.30833333,28.82142857,27.07142857,25.32638889,23.78333333,22.43409091,21.3655303,20.41346154,19.53296703,18.75119048,17.97604167,17.29227941,16.62663399,0,0,0,0.160347425
rack_12.json,0.1,0.005,0.618649578,0.618751502,124,67.75,60.33333333,54.70833333,49.35,45.64166667,41.88690476,38.99107143,36.30902778,34.25,32.70227273,31.15719697,29.79166667,28.55082418,27.56904762,26.60729167,25.83180147,25.15196078,0,0,0,0.158855747
rack_12.json,0.11,0.001,0.338996552,0.71939935,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_12.json,0.11,0.003,0.723114168,0.723131726,99,38.75,31.58333333,33.14583333,30.2625,27.88333333,25.9047619,24.07142857,22.54166667,21.14722222,19.95227273,0,0,0,0,0,0,0,0,0,0,0.264534464
rack_12.json,0.11,0.005,0.615042519,0.615153698,104,67.75,57.29166667,53.20833333,48.525,44.88333333,41.51785714,38.41071429,35.76736111,33.82222222,32.11818182,30.76136364,29.50160256,28.53021978,27.62857143,26.68125,25.84466912,25.01633987,24.17763158,23.4125,22.74821429,0.126582736
rack_12.json,0.12,0.001,0.314262728,0.713979029,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_12.json,0.12,0.003,0.676462046,0.701787892,89,38.5,32.79166667,33.14583333,34.275,31.95,30.20833333,28.61160714,26.73611111,25.02777778,23.69090909,22.33522727,21.21955128,20.21978022,19.37261905,18.58958333,17.81158088,0,0,0,0,0.173325218
rack_12.json,0.12,0.005,0.622300008,0.622201943,113,72.25,60.5,53,48.8375,44.825,41.45238095,38.54910714,36.33680556,34.74722222,33.58636364,32.29356061,31.1474359,30.04120879,28.90833333,27.83020833,26.81617647,25.80555556,24.85599415,23.97697368,23.16666667,0.132640552
rack_13.json,0.08,0.001,0.098335395,0.036001448,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811594203
rack_13.json,0.08,0.003,0.159934049,0.159929728,104,47.625,41.79166667,44.52083333,42.2375,38.775,36.29761905,33.94642857,31.95486111,29.78888889,28.03409091,26.29166667,24.69871795,23.19917582,21.95833333,20.84166667,0,0,0,0,0,0.174507932
rack_13.json,0.08,0.005,0.157958539,0.158150789,133,85.625,78.95833333,67.125,60.025,54.16666667,48.77380952,43.94196429,39.58333333,36.09444444,33.15681818,30.79734848,28.74679487,27.10302198,0,0,0,0,0,0,0,0.17338082
rack_13.json,0.09,0.001,0.086580598,0.087939931,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_13.json,0.09,0.003,0.174021981,0.171228687,88,42.375,40.66666667,40.8125,38.2,35.3,32.74404762,30.51339286,28.51041667,26.66666667,24.85681818,23.09469697,21.64102564,20.35851648,19.18333333,18.18333333,0,0,0,0,0,0.165691842
rack_13.json,0.09,0.005,0.168157367,0.168678005,114,71.25,67.875,59.35416667,52.9875,48.43333333,43.26190476,38.89285714,35.07986111,31.925,29.35227273,27.22916667,25.46634615,24.03159341,0,0,0,0,0,0,0,0.170368189
rack_13.json,0.1,0.001,0.139606789,0.18190865,52,0,12.08333333,11.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684585848
rack_13.json,0.1,0.003,0.180930097,0.181023485,108,51.625,42.95833333,44.27083333,40.35,36.36666667,33.6547619,31.30803571,29.38888889,27.21111111,25.55681818,23.87878788,22.37339744,0,0,0,0,0,0,0,0,0.208920667
rack_13.json,0.1,0.005,0.180639558,0.178937086,121,76.75,72.58333333,62.875,55.7625,51.16666667,45.73809524,41.23660714,37.38888889,34.31111111,31.69318182,29.46401515,27.62820513,26.03846154,24.79285714,0,0,0,0,0,0,0.163861404
rack_13.json,0.11,0.001,0.090792621,0.09074239,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_13.json,0.11,0.003,0.190127589,0.189941855,125,50.75,42.41666667,41.02083333,39.3125,36.40833333,33.82142857,31.32589286,29.64583333,27.58055556,25.86136364,0,0,0,0,0,0,0,0,0,0,0.258722355
rack_13.json,0.11,0.005,0.194584486,0.197334917,108,70.375,64.95833333,60.29166667,54.05,47.83333333,42.57738095,38.48214286,35.375,32.85277778,30.76136364,28.8219697,27.24038462,25.82967033,24.66190476,23.76458333,22.93933824,22.21405229,21.6125731,0,0,0.13799422
rack_13.json,0.12,0.001,0.20490022,0.204813137,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_13.json,0.12,0.003,0.199279954,0.199298667,95,50.875,40.16666667,39.04166667,38.175,35.875,33.42857143,31.08035714,29.44791667,27.675,26.05,24.47159091,23.01923077,21.71428571,20.5297619,19.54375,0,0,0,0,0,0.170834489
rack_13.json,0.12,0.005,0.203113023,0.203073769,128,85.25,71.75,63.08333333,57.525,50.78333333,45.125,40.56696429,36.95486111,34.31944444,32.12727273,30.35606061,28.87980769,27.67032967,26.63690476,25.75104167,0,0,0,0,0,0.16310317
rack_14.json,0.08,0.001,0.050959788,0.050914486,334,100,67.91666667,67.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586693991
rack_14.json,0.08,0.003,0.048196473,0.048199653,622,358.875,341.0833333,309.8125,285.3625,253.175,225.1309524,206.3794643,187.7152778,174.0166667,161.8659091,153.1022727,144.6201923,137.7019231,131.6988095,125.7489583,0,0,0,0,0,0.162900199
rack_14.json,0.08,0.005,0.048196473,0.04848678,889,598.625,480.7083333,402.5,342.65,297.825,268.1845238,244.4464286,226.3784722,212.2527778,203.3181818,199.0037879,192.5576923,188.4285714,184.2321429,180.0427083,0,0,0,0,0,0.173967373
rack_14.json,0.09,0.001,0.045052192,0.044908177,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_14.json,0.09,0.003,0.033040884,0.033026261,560,389.875,367.4166667,316.6041667,274.9,245.4583333,220.6071429,200.8973214,184.7604167,172.0694444,163.4568182,155.9981061,152.0592949,149.114011,145.1083333,142.3302083,139.1810662,135.4011438,132.3457602,128.5532895,125.2083333,0.124407264
rack_14.json,0.09,0.005,0.037187363,0.03726936,804,531.125,494,408.8541667,347.25,302.8916667,272.7916667,254.4732143,244.4756944,234.7666667,228.1886364,217.3977273,209.9503205,201.7445055,193.8571429,185.4947917,177.6636029,170.6511438,163.8896199,0,0,0.142465652
rack_14.json,0.1,0.001,0.032423757,0.032448377,284,0,60.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824183797
rack_14.json,0.1,0.003,0.030901456,0.030844353,656,332.625,296.3333333,281.7708333,271.8,258.5916667,251.797619,238.5535714,226.71875,219.2083333,206.5636364,199.1212121,191.2740385,183.3571429,177.2285714,169.878125,164.1277574,157.7720588,152.2872807,146.7717105,141.185119,0.133253009
rack_14.json,0.1,0.005,0.026322994,0.026406301,929,632.75,596.8333333,505.8125,442.175,410.9,387.0654762,358.3080357,337.5798611,316.1444444,295.4045455,275.4412879,258.3157051,242.706044,229.3464286,216.809375,205.6415441,196.1756536,187.3918129,0,0,0.132264566
rack_14.json,0.11,0.001,0.034165772,0.03397821,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_14.json,0.11,0.003,0.004743416,0.004967066,809,540,527.2083333,476.75,432.85,403.25,372.0297619,344.4330357,319.9965278,295.4361111,273.9227273,255.1856061,237.4807692,222.6414835,209.0666667,196.8927083,186.4503676,177.0114379,168.4671053,0,0,0.125463847
rack_14.json,0.11,0.005,0.007543209,0.007403384,1166,783.875,702.5416667,652.25,578.7,507.0083333,450.8630952,404.3482143,363.375,329.9777778,302.5295455,278.7594697,259.3349359,242.2541209,0,0,0,0,0,0,0,0.166053882
rack_14.json,0.12,0.001,0.012477981,0.012283052,333,0,78.875,73.0625,72.3375,71.53333333,67.86309524,68.66517857,69.56597222,68.90277778,0,66.60606061,0,0,0,0,0,0,0,0,0,0.343153423
rack_14.json,0.12,0.003,0.006074537,0.006233369,841,484.625,542.625,509.4166667,471.2125,431.775,392.6428571,363.8214286,332.0069444,306.3472222,283.3704545,263.4602273,245.7259615,229.6112637,215.972619,203.4385417,192.6167279,182.4289216,173.5402047,0,0,0.126169477
rack_14.json,0.12,0.005,0.011086027,0.010930306,1319,843,817.6666667,704.9375,632.0375,558.8166667,490.5238095,437.6651786,392.8888889,355.9472222,325.4704545,299.6704545,277.9391026,0,0,0,0,0,0,0,0,0.176914865
rack_15.json,0.08,0.001,0.04979016,0.049738488,334,100,67.91666667,67.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586693991
rack_15.json,0.08,0.003,0.045407709,0.045407626,622,358.875,341.0833333,309.8125,285.3625,253.175,225.1309524,206.3794643,187.7013889,174.0027778,161.85,153.0719697,144.6041667,137.7032967,131.6988095,125.75,0,0,0,0,0,0.162903937
rack_15.json,0.08,0.005,0.045407709,0.045735071,889,598.625,480.7083333,402.5,342.6375,297.8166667,268.1428571,244.4464286,226.3784722,212.2583333,203.3204545,199.0189394,192.5576923,188.4285714,184.2309524,180.0427083,0,0,0,0,0,0.173968759
rack_15.json,0.09,0.001,0.044755558,0.044607834,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_15.json,0.09,0.003,0.030559123,0.030559551,560,389.875,367.4166667,316.6041667,274.9,245.4583333,220.6071429,200.8973214,184.7604167,172.0694444,163.4568182,155.9981061,152.0592949,149.114011,145.1059524,142.328125,139.1792279,135.3970588,132.3369883,128.5388158,125.1988095,0.124408457
rack_15.json,0.09,0.005,0.03426164,0.034353041,804,531.125,494,408.8541667,347.25,302.8916667,272.7916667,254.4732143,244.4756944,234.7583333,228.1636364,217.3977273,209.9519231,201.7486264,193.8702381,185.4947917,177.6626838,170.6511438,163.8881579,0,0,0.142466078
rack_15.json,0.1,0.001,0.03043452,0.030419113,284,0,60.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824183797
rack_15.json,0.1,0.003,0.027015921,0.026973183,656,332.625,296.3333333,281.7708333,271.8,258.5916667,251.797619,238.5535714,226.71875,219.2083333,206.5636364,199.1212121,191.2740385,183.3571429,177.2285714,169.878125,164.1277574,157.7720588,152.2836257,146.7651316,141.177381,0.133253495
rack_15.json,0.1,0.005,0.02314865,0.023233957,929,632.75,596.8333333,505.8125,442.175,410.9,387.0654762,358.3080357,337.5798611,316.1444444,295.4045455,275.4393939,258.3076923,242.6991758,229.3321429,216.8135417,205.6461397,196.1862745,187.3910819,0,0,0.1322648
rack_15.json,0.11,0.001,0.035986942,0.035822003,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_15.json,0.11,0.003,0.005500909,0.005475125,809,540,527.2083333,476.75,432.85,403.25,372.0297619,344.4330357,319.9965278,295.4361111,273.9227273,255.1856061,237.4807692,222.6414835,209.0666667,196.8927083,186.4503676,177.0114379,168.4671053,0,0,0.125463847
rack_15.json,0.11,0.005,0.007736924,0.007324003,1166,783.875,702.5416667,652.25,578.7,507.0083333,450.8630952,404.3482143,363.375,329.9777778,302.5295455,278.7594697,259.3349359,242.2541209,0,0,0,0,0,0,0,0.166053882
rack_15.json,0.12,0.001,0.011289818,0.011064305,333,0,78.875,73.0625,72.3375,71.53333333,67.86309524,68.66517857,69.56597222,68.90277778,0,66.60606061,0,0,0,0,0,0,0,0,0,0.343153423
rack_15.json,0.12,0.003,0.009113726,0.009326114,841,484.625,542.625,509.4166667,471.2125,431.775,392.6428571,363.8214286,332.0069444,306.3472222,283.3704545,263.4602273,245.7259615,229.6112637,215.972619,203.4385417,192.6167279,182.4289216,173.5402047,0,0,0.126169477
rack_15.json,0.12,0.005,0.011039022,0.010886707,1319,843,817.6666667,704.9375,632.0375,558.8166667,490.5238095,437.6651786,392.8888889,355.9472222,325.4704545,299.6704545,277.9391026,0,0,0,0,0,0,0,0,0.176914865
rack_16.json,0.08,0.001,0.207234022,0.207101053,88,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794582393
rack_16.json,0.08,0.003,0.052812309,0.052471072,143,77.625,66.25,61.27083333,54.5,51.375,46.45238095,43.70982143,40.45138889,38,35.92727273,34.01704545,32.71314103,31.38186813,30.25,29.21145833,0,0,0,0,0,0.175216065
rack_16.json,0.08,0.005,0.217111815,0.217239879,201,117.5,90.04166667,76.66666667,64.8625,57.14166667,50.89285714,46.57589286,42.78819444,0,0,0,0,0,0,0,0,0,0,0,0,0.268907313
rack_16.json,0.09,0.001,0.24642228,0.246640386,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_16.json,0.09,0.003,0.217186418,0.217333826,140,65.25,59.70833333,53.4375,47.9125,44.175,38.94642857,35.35267857,31.78819444,29.46944444,0,0,0,0,0,0,0,0,0,0,0,0.256391436
rack_16.json,0.09,0.005,0.210844824,0.210864168,175,108.5,87.16666667,73.47916667,62.1875,54.04166667,47.5952381,42.85714286,39.31944444,36.28333333,0,0,0,0,0,0,0,0,0,0,0,0.240904095
rack_16.json,0.1,0.001,0.200845065,0.200976959,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_16.json,0.1,0.003,0.218995982,0.221011415,141,72.875,60.95833333,52.4375,45.6625,41.35833333,37.44642857,34.60714286,31.98611111,29.48333333,0,0,0,0,0,0,0,0,0,0,0,0.257386311
rack_16.json,0.1,0.005,0.031615503,0.031577554,171,123.25,116,98.625,88.15,79.81666667,73.01190476,66.41071429,61.42013889,57.09444444,53.29090909,50.08522727,47.61538462,45.42582418,43.45119048,41.965625,40.515625,39.35784314,38.29532164,37.34144737,36.56785714,0.121389279
rack_16.json,0.11,0.001,0.120213819,0.206129593,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_16.json,0.11,0.003,0.221380984,0.221315954,152,77.875,63.875,54.64583333,47.1125,42.575,38.73809524,35.53571429,33.02430556,30.59166667,0,0,0,0,0,0,0,0,0,0,0,0.263901207
rack_16.json,0.11,0.005,0.021107818,0.02089775,184,127.875,109.6666667,99.4375,91.7,85.95833333,78.48214286,72.41517857,66.32291667,61.46666667,57.46363636,53.79734848,50.93269231,48.14835165,45.88095238,44.12916667,42.38694853,40.94607843,39.71345029,38.61052632,37.6327381,0.124579688
rack_16.json,0.12,0.001,0.220279237,0.335244515,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rack_16.json,0.12,0.003,0.224534942,0.224113087,151,69.625,64.16666667,56.79166667,49.4625,44.575,39.8452381,36.66964286,33.44791667,30.9,0,0,0,0,0,0,0,0,0,0,0,0.261932849
rack_16.json,0.12,0.005,0.212662973,0.212829283,198,103.125,90.5,78.91666667,68.325,60.2,53.25595238,48.16071429,44.02430556,40.91666667,0,0,0,0,0,0,0,0,0,0,0,0.252093039
rack_17.json,0.08,0.001,0.063648488,0.06377367,252,90.5,54.91666667,52,54.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500504808
rack_17.json,0.08,0.003,0.065060971,0.064948234,441,254,232.2916667,208.6041667,184.675,179.0333333,165.3988095,157.2544643,147.7361111,139.5861111,132.4818182,124.7935606,118.963141,113.4601648,108.9738095,105.3260417,101.6020221,99.03267974,96.13450292,93.75,91.06547619,0.133832535
rack_17.json,0.08,0.005,0.054727781,0.054418234,638,485,391.3333333,326.375,284.05,250.9666667,225.6845238,204.34375,190.1527778,179.2638889,168.0113636,158.9791667,152.4839744,146.6799451,141.102381,135.84375,131.6645221,128.3235294,0,0,0,0.147063618
rack_17.json,0.09,0.001,0.058154364,0.058021454,252,53.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823865958
rack_17.json,0.09,0.003,0.036057315,0.036182997,409,212.75,205.2083333,197.8958333,182.6125,170.725,154.4821429,145.0267857,134.2048611,126.0638889,119.6045455,112.9204545,107.6282051,102.2870879,98.31428571,94.00520833,90.16268382,86.94444444,83.6622807,0,0,0.144344525
