Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.09,0.003,0.01,0.002692582,0.001644316,23,14.625,12.04166667,9.5625,7.8,6.508333333,5.583333333,4.870535714,4.315972222,3.872222222,3.522727273,3.236742424,2.980769231,2.774725275,2.588095238,2.430208333,2.285845588,2.162581699,2.048245614,1.95,1.861309524,0.191633428
0.09,0.003,0.03,0.000559017,0.002736771,13,9.75,7.708333333,7.5,6.625,5.958333333,5.303571429,4.75,4.270833333,3.888888889,3.561363636,3.289772727,3.040064103,2.831043956,2.651190476,2.486458333,2.342830882,2.211601307,2.097222222,1.997368421,1.905357143,0.133787203
0.09,0.005,0.01,0.004714045,0.004249656,26,19.75,14.16666667,10.625,8.4125,6.941666667,5.958333333,5.191964286,4.607638889,4.141666667,3.761363636,3.458333333,3.195512821,2.971153846,2.785714286,2.625,2.482536765,2.366830065,2.259502924,2.175,2.089285714,0.191224741
0.09,0.005,0.03,0.007071068,0.006795576,21,14.875,11.79166667,9.729166667,8.15,6.875,5.880952381,5.196428571,4.618055556,4.161111111,3.777272727,3.456439394,3.206730769,2.987637363,2.79047619,2.63125,2.499080882,2.371732026,2.274853801,2.169736842,2.080952381,0.171395631
0.1,0.001,0.01,0.002942996,0.013064626,6,1.125,1.291666667,1.270833333,1.2375,1.15,1.119047619,1.09375,1.048611111,1,0.997727273,0.981060606,0.97275641,0.967032967,0.925,0.90625,0.885110294,0.869281046,0.847222222,0.829605263,0.820833333,0.227805238
0.1,0.001,0.03,0.01488701,0.004156283,6,1.5,1.625,1.25,1.125,0.991666667,0.94047619,0.879464286,0.881944444,0.9,0.893181818,0.897727273,0.911858974,0.927197802,0.911904762,0.891666667,0.863970588,0.839869281,0.832602339,0.817105263,0.808928571,0.233557867
0.1,0.003,0.01,0.006504806,0.009127102,14,7.625,7.041666667,6.25,5.725,5.525,5.166666667,4.8125,4.381944444,4.011111111,3.661363636,3.365530303,3.120192308,2.902472527,2.719047619,2.55625,2.411764706,2.283496732,2.170321637,2.068421053,1.975595238,0.149296157
0.1,0.003,0.03,0.0015,0.009723556,11,6,5.416666667,5.375,5.1875,4.891666667,4.630952381,4.375,4.065972222,3.727777778,3.490909091,3.248106061,3.024038462,2.839285714,2.651190476,2.502083333,2.365808824,2.248366013,2.139619883,2.039473684,1.951190476,0.132258262
0.1,0.005,0.01,0.007071068,0.006597866,24,12.875,12.625,10.47916667,9.0625,7.65,6.583333333,5.78125,5.121527778,4.630555556,4.225,3.876893939,3.583333333,3.336538462,3.126190476,2.945833333,2.779411765,2.635620915,2.525584795,2.408552632,2.319642857,0.181035156
0.1,0.005,0.03,0.00559017,0.005015859,21,14.625,12.29166667,10.02083333,8.725,7.441666667,6.398809524,5.691964286,5.069444444,4.605555556,4.197727273,3.846590909,3.549679487,3.293956044,3.086904762,2.907291667,2.738970588,2.595588235,2.5,2.384210526,2.305952381,0.162442124
